country,week,watch_time_per_user,new_algo_deployed,marketing_spend,avg_monthly_price,broadband_penetration
Spain,2021-01-25,4.41,0,1.15,9.71,88.2
Spain,2021-02-01,4.09,0,1.21,9.79,88.2
Spain,2021-02-08,4.57,0,1.25,9.76,88.3
Spain,2021-02-15,3.98,0,1.27,9.73,88.4
Spain,2021-02-22,4.88,0,1.13,9.85,88.4
Spain,2021-03-01,4.58,0,1.23,9.72,88.7
Spain,2021-03-08,4.62,0,1.33,9.73,87.9
Spain,2021-03-15,4.14,0,1.21,9.84,88
Spain,2021-03-22,4.82,0,1.25,9.82,88
Spain,2021-03-29,4.73,0,1.38,9.69,88.3
Spain,2021-04-05,4.47,0,1.23,9.8,88.6
Spain,2021-04-12,5.02,0,1.14,9.76,87.9
Spain,2021-04-19,4.43,0,1.26,9.73,88
Spain,2021-04-26,4.73,0,1.32,9.81,88.5
Spain,2021-05-03,4.8,0,1.47,9.8,88.3
Spain,2021-05-10,5.09,0,1.33,9.78,88.2
Spain,2021-05-17,4.47,0,1.37,9.79,88.1
Spain,2021-05-24,4.42,0,1.39,9.71,88.4
Spain,2021-05-31,4.36,0,1.32,9.77,88.1
Spain,2021-06-07,4.03,0,1.4,9.76,88.3
Spain,2021-06-14,4.6,0,1.24,9.78,88.3
Spain,2021-06-21,4.33,0,1.28,9.84,88
Spain,2021-06-28,4.25,0,1.19,9.75,88.6
Spain,2021-07-05,4.13,0,1.29,9.86,88.4
Spain,2021-07-12,4.44,0,1.22,9.72,88.3
Spain,2021-07-19,4.29,0,1.32,9.77,87.5
Spain,2021-07-26,3.28,0,1.16,9.75,88.1
Spain,2021-08-02,4.21,0,1.25,9.7,88.9
Spain,2021-08-09,3.99,0,1.31,9.8,88.4
Spain,2021-08-16,3.91,0,1.29,9.81,88.1
Spain,2021-08-23,3.67,0,1.29,9.75,88.3
Spain,2021-08-30,3.58,0,1.36,9.78,88.4
Spain,2021-09-06,4.29,0,1.39,9.78,88.2
Spain,2021-09-13,4.2,0,1.21,9.65,88.1
Spain,2021-09-20,3.95,0,1.22,9.82,88
Spain,2021-09-27,3.85,0,1.36,9.77,88.4
Spain,2021-10-04,4.37,0,1.29,9.8,88.3
Spain,2021-10-11,4.13,0,1.14,9.81,88
Spain,2021-10-18,4.32,0,1.23,9.83,88.3
Spain,2021-10-25,3.88,0,1.25,9.73,88.4
Spain,2021-11-01,3.93,0,1.37,9.77,88.2
Spain,2021-11-08,4.14,0,1.33,9.83,88.4
Spain,2021-11-15,4.06,0,1.27,9.7,88
Spain,2021-11-22,4.05,0,1.31,9.74,88.5
Spain,2021-11-29,3.98,0,1.15,9.76,88.3
Spain,2021-12-06,4.29,0,1.3,9.7,88.4
Spain,2021-12-13,4.08,0,1.43,9.85,88.4
Spain,2021-12-20,4.32,0,1.27,9.72,88.2
Spain,2021-12-27,4.31,0,1.21,9.77,88.4
Spain,2022-01-03,4.2,0,1.47,9.82,88.4
Spain,2022-01-10,4.21,0,1.17,9.8,88.2
Spain,2022-01-17,4.39,0,1.37,9.73,88.4
Spain,2022-01-24,4.95,0,1.13,9.73,88.5
Spain,2022-01-31,4.9,0,1.35,9.74,88.1
Spain,2022-02-07,5.08,0,1.16,9.77,88.3
Spain,2022-02-14,4.13,0,1.15,9.7,88.1
Spain,2022-02-21,3.71,0,1.15,9.77,88
Spain,2022-02-28,4.34,0,1.05,9.67,88.3
Spain,2022-03-07,4.1,0,1.32,9.77,88.3
Spain,2022-03-14,4.68,0,1.36,9.7,88.4
Spain,2022-03-21,4.53,0,1.29,9.8,88.4
Spain,2022-03-28,4.41,0,1.35,9.75,88.3
Spain,2022-04-04,4.51,0,1.27,9.75,88.5
Spain,2022-04-11,4.66,0,1.42,9.78,88.6
Spain,2022-04-18,4.72,0,1.31,9.78,88.5
Spain,2022-04-25,4.51,0,1.2,9.77,88.3
Spain,2022-05-02,4.27,0,1.13,9.69,88.2
Spain,2022-05-09,4.43,0,1.2,9.68,88.6
Spain,2022-05-16,4.37,0,1.24,9.69,88.3
Spain,2022-05-23,4.42,0,1.21,9.79,88.4
Spain,2022-05-30,4.44,0,1.34,9.78,88.1
Spain,2022-06-06,4.1,0,1.28,9.75,88.5
Spain,2022-06-13,3.82,0,1.17,9.71,88.5
Spain,2022-06-20,4.22,0,1.34,9.77,88
Spain,2022-06-27,4.18,0,1.36,9.71,88.2
Spain,2022-07-04,4.83,0,1.4,9.8,88.4
Spain,2022-07-11,3.67,0,1.28,9.77,88.2
Spain,2022-07-18,4.1,0,1.3,9.79,88.6
Spain,2022-07-25,3.84,0,1.24,9.75,88.5
Spain,2022-08-01,4.53,0,1.39,9.79,88.4
Spain,2022-08-08,4.16,0,1.24,9.81,88.5
Spain,2022-08-15,3.74,0,1.27,9.8,88.3
Spain,2022-08-22,3.9,0,1.28,9.74,88.4
Spain,2022-08-29,3.64,0,1.15,9.7,88.4
Spain,2022-09-05,3.74,0,1.23,9.77,88.5
Spain,2022-09-12,3.74,0,1.27,9.76,88.8
Spain,2022-09-19,3.62,0,1.19,9.8,88.2
Spain,2022-09-26,4.18,0,1.15,9.82,88.6
Spain,2022-10-03,4.27,1,1.39,9.75,88.4
Spain,2022-10-10,4.81,1,1.46,9.78,88.3
Spain,2022-10-17,4.67,1,1.28,9.85,88.6
Spain,2022-10-24,4.39,1,1.5,9.78,88.3
Spain,2022-10-31,4.36,1,1.43,9.85,88.5
Spain,2022-11-07,4.19,1,1.34,9.7,88.4
Spain,2022-11-14,4.14,1,1.33,9.7,88.4
Spain,2022-11-21,4.25,1,1.36,9.83,88.4
Spain,2022-11-28,4.92,1,1.33,9.7,88.6
Spain,2022-12-05,4.55,1,1.33,9.72,88.9
Spain,2022-12-12,5.01,1,1.46,9.66,88.5
Spain,2022-12-19,4.65,1,1.26,9.77,88.9
Spain,2022-12-26,4.84,1,1.28,9.79,88.4
Spain,2023-01-02,4.81,1,1.24,9.88,88
Spain,2023-01-09,4.76,1,1.1,9.74,88.8
Spain,2023-01-16,4.57,1,1.16,9.81,88.1
Spain,2023-01-23,4.6,1,1.42,9.74,88.3
Spain,2023-01-30,5.23,1,1.28,9.75,88.4
Spain,2023-02-06,4.62,1,1.42,9.76,88.7
Spain,2023-02-13,5.06,1,1.56,9.77,88.9
Spain,2023-02-20,4.92,1,1.48,9.87,88.5
Spain,2023-02-27,5.05,1,1.38,9.73,88.5
Spain,2023-03-06,5.14,1,1.23,9.71,88.4
Spain,2023-03-13,4.78,1,1.13,9.78,88.6
Spain,2023-03-20,4.77,1,1.46,9.77,88.5
Spain,2023-03-27,5.47,1,1.43,9.78,88.3
Spain,2023-04-03,5.36,1,1.28,9.64,88.5
Spain,2023-04-10,4.38,1,1.35,9.71,88.2
Spain,2023-04-17,4.74,1,1.39,9.78,88.6
Spain,2023-04-24,4.85,1,1.39,9.72,88.4
Spain,2023-05-01,4.38,1,1.37,9.74,88.6
Spain,2023-05-08,5.23,1,1.35,9.8,88.3
Spain,2023-05-15,5.28,1,1.27,9.77,88.5
Spain,2023-05-22,4.73,1,1.16,9.72,88.2
Spain,2023-05-29,4.8,1,1.34,9.78,88.9
Spain,2023-06-05,4.23,1,1.16,9.73,88.5
Spain,2023-06-12,5.31,1,1.43,9.74,88.6
Spain,2023-06-19,5.05,1,1.36,9.73,88.5
Spain,2023-06-26,4.35,1,1.55,9.72,88.3
Spain,2023-07-03,5.21,1,1.55,9.79,88.9
Spain,2023-07-10,4.95,1,1.35,9.76,88.4
Spain,2023-07-17,4.97,1,1.52,9.83,88.7
Spain,2023-07-24,4.22,1,1.12,9.76,88.6
Spain,2023-07-31,4.68,1,1.53,9.69,88.2
Spain,2023-08-07,4.65,1,1.33,9.72,88.6
Spain,2023-08-14,4.62,1,1.38,9.71,88.5
Spain,2023-08-21,4.26,1,1.29,9.71,88.6
Spain,2023-08-28,4.25,1,1.5,9.72,88.5
Spain,2023-09-04,4.42,1,1.53,9.72,88.5
Spain,2023-09-11,4.83,1,1.29,9.75,88.8
Spain,2023-09-18,4.43,1,1.45,9.74,88.7
Spain,2023-09-25,4.53,1,1.32,9.79,88.6
Spain,2023-10-02,4.82,1,1.25,9.73,88.7
Spain,2023-10-09,4.88,1,1.49,9.7,88.4
Spain,2023-10-16,4.64,1,1.48,9.78,88.7
Spain,2023-10-23,4.62,1,1.45,9.8,88.5
Spain,2023-10-30,5,1,1.38,9.78,88.6
Spain,2023-11-06,4.29,1,1.43,9.76,88.6
Spain,2023-11-13,4.14,1,1.51,9.8,88.6
Spain,2023-11-20,4.39,1,1.37,9.74,88.7
Spain,2023-11-27,4.82,1,1.38,9.84,88.4
Spain,2023-12-04,4.58,1,1.39,9.74,88.2
Spain,2023-12-11,4.8,1,1.25,9.75,88.5
Spain,2023-12-18,5.02,1,1.49,9.78,88.6
Spain,2023-12-25,4.37,1,1.48,9.75,88.7
Portugal,2021-01-04,3.28,0,1.31,8.92,84.6
Portugal,2021-01-11,3.61,0,1.39,8.8,85
Portugal,2021-01-18,3.66,0,1.34,8.79,84.9
Portugal,2021-01-25,3.23,0,1.34,8.9,84.8
Portugal,2021-02-01,3.53,0,1.06,8.87,85
Portugal,2021-02-08,3.36,0,1.38,8.82,85
Portugal,2021-02-15,3.61,0,1.21,8.85,84.7
Portugal,2021-02-22,3.85,0,1.4,8.92,85.4
Portugal,2021-03-01,3.87,0,1.12,8.92,85
Portugal,2021-03-08,4.05,0,1.42,8.84,85.1
Portugal,2021-03-15,3.38,0,1.45,8.91,85.1
Portugal,2021-03-22,3.83,0,1.3,8.92,84.9
Portugal,2021-03-29,3.74,0,1.26,8.88,84.9
Portugal,2021-04-05,3.78,0,1.16,8.87,84.7
Portugal,2021-04-12,4.05,0,1.3,8.88,84.6
Portugal,2021-04-19,4.05,0,1.38,8.92,84.7
Portugal,2021-04-26,3.65,0,1.37,8.89,84.9
Portugal,2021-05-03,3.88,0,1.5,8.95,84.8
Portugal,2021-05-10,3.72,0,1.5,8.89,85
Portugal,2021-05-17,3.92,0,1.44,8.95,85
Portugal,2021-05-24,4.11,0,1.17,8.89,85
Portugal,2021-05-31,3.5,0,1.27,8.91,85.1
Portugal,2021-06-07,4.18,0,1.3,8.92,85.1
Portugal,2021-06-14,3.17,0,1.1,8.85,84.8
Portugal,2021-06-21,3.98,0,1.18,8.91,84.9
Portugal,2021-06-28,3.92,0,1.41,8.97,84.7
Portugal,2021-07-05,3.85,0,1.27,8.83,84.7
Portugal,2021-07-12,3.34,0,1.38,8.85,84.7
Portugal,2021-07-19,3.56,0,1.29,8.82,84.9
Portugal,2021-07-26,3.33,0,1.45,8.87,84.7
Portugal,2021-08-02,3.04,0,1.33,8.91,84.8
Portugal,2021-08-09,3.32,0,1.12,8.82,84.9
Portugal,2021-08-16,3.83,0,1.2,8.86,85.3
Portugal,2021-08-23,2.93,0,1.26,8.9,85.5
Portugal,2021-08-30,2.94,0,1.61,8.85,84.8
Portugal,2021-09-06,3.33,0,1.16,8.87,85.2
Portugal,2021-09-13,3.32,0,1.36,8.86,85.1
Portugal,2021-09-20,3.82,0,1.3,8.86,84.9
Portugal,2021-09-27,3.29,0,1.49,8.83,85
Portugal,2021-10-04,3.12,0,1.36,8.94,85.3
Portugal,2021-10-11,2.9,0,1.22,8.79,85.1
Portugal,2021-10-18,3.45,0,1.29,8.91,84.6
Portugal,2021-10-25,3.5,0,1.26,8.88,84.8
Portugal,2021-11-01,3.29,0,1.34,8.92,85
Portugal,2021-11-08,3.79,0,1.33,8.93,84.6
Portugal,2021-11-15,3.43,0,1.45,8.9,84.6
Portugal,2021-11-22,3.29,0,1.47,8.89,84.9
Portugal,2021-11-29,4.03,0,1.32,8.93,85
Portugal,2021-12-06,3.59,0,1.34,8.89,85.3
Portugal,2021-12-13,3.92,0,1.26,8.88,85
Portugal,2021-12-20,3.39,0,1.46,8.91,85.1
Portugal,2021-12-27,3.4,0,1.46,8.87,85.2
Portugal,2022-01-03,3.74,0,1.39,8.86,85.4
Portugal,2022-01-10,4.21,0,1.31,8.88,84.9
Portugal,2022-01-17,3.76,0,1.39,8.86,84.9
Portugal,2022-01-24,3.06,0,1.55,8.95,85
Portugal,2022-01-31,3.72,0,1.26,8.95,85
Portugal,2022-02-07,3.93,0,1.43,8.79,84.8
Portugal,2022-02-14,3.39,0,1.5,8.86,84.8
Portugal,2022-02-21,4.63,0,1.34,8.96,85.2
Portugal,2022-02-28,3.58,0,1.16,8.92,84.7
Portugal,2022-03-07,3.49,0,1.39,8.84,85.2
Portugal,2022-03-14,4.59,0,1.19,8.91,85.1
Portugal,2022-03-21,3.89,0,1.16,8.8,85.1
Portugal,2022-03-28,4.68,0,1.46,8.84,85.1
Portugal,2022-04-04,3.79,0,1.14,8.92,85.2
Portugal,2022-04-11,2.98,0,1.36,8.84,84.9
Portugal,2022-04-18,3.53,0,1.32,8.95,84.9
Portugal,2022-04-25,3.99,0,1.3,8.86,84.7
Portugal,2022-05-02,3.98,0,1.39,8.89,84.5
Portugal,2022-05-09,4,0,1.48,8.89,84.7
Portugal,2022-05-16,4.22,0,1.28,8.91,85.2
Portugal,2022-05-23,3.72,0,1.2,8.81,85
Portugal,2022-05-30,3.83,0,1.22,8.86,84.7
Portugal,2022-06-06,3.74,0,1.31,8.88,85.3
Portugal,2022-06-13,3.61,0,1.45,8.83,85.1
Portugal,2022-06-20,3.56,0,1.35,8.89,85
Portugal,2022-06-27,3.85,0,1.33,8.94,84.8
Portugal,2022-07-04,3.53,0,1.25,8.8,85.1
Portugal,2022-07-11,3.39,0,1.52,8.9,84.9
Portugal,2022-07-18,4.06,0,1.31,8.9,85.1
Portugal,2022-07-25,3.62,0,1.15,8.88,84.7
Portugal,2022-08-01,3.26,0,1.11,8.93,85.2
Portugal,2022-08-08,3.33,0,1.33,8.86,84.9
Portugal,2022-08-15,3.52,0,1.35,8.88,85.5
Portugal,2022-08-22,3.49,0,1.35,8.89,85.2
Portugal,2022-08-29,3.65,0,1.2,8.92,85.1
Portugal,2022-09-05,3.01,0,1.02,8.88,85.2
Portugal,2022-09-12,3.65,0,1.19,8.98,85.1
Portugal,2022-09-19,3.18,0,1.38,8.85,84.9
Portugal,2022-09-26,3.32,0,1.22,8.91,85.2
Portugal,2022-10-03,3.38,1,1.48,8.75,85.2
Portugal,2022-10-10,3.36,1,1.55,8.89,85.2
Portugal,2022-10-17,3.84,1,1.46,8.83,84.8
Portugal,2022-10-24,4.26,1,1.61,8.83,85.2
Portugal,2022-10-31,3.83,1,1.45,8.95,85.1
Portugal,2022-11-07,3.92,1,1.33,8.88,85.2
Portugal,2022-11-14,3.84,1,1.2,8.94,84.9
Portugal,2022-11-21,4.15,1,1.45,8.86,85
Portugal,2022-11-28,3.86,1,1.52,8.95,85.1
Portugal,2022-12-05,4.28,1,1.5,8.88,85
Portugal,2022-12-12,4.08,1,1.47,8.92,85.1
Portugal,2022-12-19,4.67,1,1.4,8.9,85
Portugal,2022-12-26,4.24,1,1.36,8.96,84.8
Portugal,2023-01-02,4.24,1,1.33,8.81,85.1
Portugal,2023-01-09,4.22,1,1.5,8.91,85
Portugal,2023-01-16,3.85,1,1.38,8.82,85.3
Portugal,2023-01-23,4.34,1,1.73,8.92,84.8
Portugal,2023-01-30,4.43,1,1.57,8.91,85
Portugal,2023-02-06,3.99,1,1.33,8.85,85
Portugal,2023-02-13,4.25,1,1.31,8.83,84.8
Portugal,2023-02-20,4.78,1,1.4,8.94,84.9
Portugal,2023-02-27,4.74,1,1.51,8.91,85
Portugal,2023-03-06,4.33,1,1.56,8.84,85.2
Portugal,2023-03-13,4.81,1,1.45,9.02,84.8
Portugal,2023-03-20,4.55,1,1.42,8.92,85.4
Portugal,2023-03-27,4.59,1,1.48,8.87,84.8
Portugal,2023-04-03,3.76,1,1.67,8.83,84.8
Portugal,2023-04-10,4.8,1,1.6,8.9,85.4
Portugal,2023-04-17,4.27,1,1.33,8.9,85
Portugal,2023-04-24,4.64,1,1.54,8.9,85.2
Portugal,2023-05-01,4.6,1,1.37,8.95,85.2
Portugal,2023-05-08,4.13,1,1.58,8.91,85.1
Portugal,2023-05-15,4.82,1,1.39,8.92,85.1
Portugal,2023-05-22,4.21,1,1.47,8.86,85.3
Portugal,2023-05-29,3.77,1,1.45,8.88,85.4
Portugal,2023-06-05,3.89,1,1.61,8.76,85.1
Portugal,2023-06-12,4.24,1,1.46,8.84,84.9
Portugal,2023-06-19,4.46,1,1.41,8.9,85
Portugal,2023-06-26,4.48,1,1.52,8.92,84.9
Portugal,2023-07-03,4.89,1,1.52,8.92,85
Portugal,2023-07-10,3.98,1,1.38,8.73,85.1
Portugal,2023-07-17,3.87,1,1.56,8.99,85
Portugal,2023-07-24,4.42,1,1.43,8.84,84.8
Portugal,2023-07-31,4.18,1,1.42,8.79,85.1
Portugal,2023-08-07,3.61,1,1.46,8.86,84.9
Portugal,2023-08-14,3.63,1,1.3,8.88,85.2
Portugal,2023-08-21,3.34,1,1.27,8.94,85.3
Portugal,2023-08-28,3.9,1,1.46,8.88,85.4
Portugal,2023-09-04,3.63,1,1.44,8.9,85
Portugal,2023-09-11,4.5,1,1.39,8.96,85.2
Portugal,2023-09-18,3.42,1,1.6,8.96,85
Portugal,2023-09-25,3.44,1,1.45,8.77,85.1
Portugal,2023-10-02,3.97,1,1.45,8.9,85.2
Portugal,2023-10-09,3.88,1,1.47,8.93,85.2
Portugal,2023-10-16,3.86,1,1.48,8.85,85
Portugal,2023-10-23,3.96,1,1.44,8.87,85.2
Portugal,2023-10-30,3.91,1,1.46,8.89,85.1
Portugal,2023-11-06,4.3,1,1.59,8.93,85
Portugal,2023-11-13,3.84,1,1.64,8.89,85.4
Portugal,2023-11-20,4.57,1,1.37,8.84,85.2
Portugal,2023-11-27,4.97,1,1.41,8.86,84.8
Portugal,2023-12-04,4.26,1,1.55,8.83,84.8
Portugal,2023-12-11,4.69,1,1.46,8.93,85.1
Portugal,2023-12-18,4.44,1,1.33,8.82,85
Portugal,2023-12-25,3.99,1,1.45,8.87,85
Sweden,2021-01-04,5.24,0,1.02,9.78,92.7
Sweden,2021-01-11,5.39,0,0.8,9.85,92.2
Sweden,2021-01-18,5.06,0,1.12,9.72,92.4
Sweden,2021-01-25,5.39,0,0.92,9.8,92.6
Sweden,2021-02-01,4.99,0,1.18,9.8,92.3
Sweden,2021-02-08,5.03,0,0.99,9.78,92.5
Sweden,2021-02-15,5.33,0,1.1,9.8,92.2
Sweden,2021-02-22,5.49,0,0.88,9.84,92.3
Sweden,2021-03-01,5.24,0,0.97,9.77,92.6
Sweden,2021-03-08,5.57,0,1.12,9.79,92.7
Sweden,2021-03-15,4.97,0,0.99,9.88,92.7
Sweden,2021-03-22,5.51,0,0.84,9.81,92.1
Sweden,2021-03-29,5.78,0,1.13,9.8,92.5
Sweden,2021-04-05,5.81,0,0.85,9.7,92.7
Sweden,2021-04-12,5.23,0,0.9,9.73,92.3
Sweden,2021-04-19,5.29,0,1.15,9.73,92.4
Sweden,2021-04-26,5.77,0,1.14,9.75,92.6
Sweden,2021-05-03,5.88,0,0.98,9.78,92.8
Sweden,2021-05-10,5.49,0,1.07,9.91,92.5
Sweden,2021-05-17,5.59,0,1.05,9.76,92.9
Sweden,2021-05-24,5.32,0,1.08,9.82,92.9
Sweden,2021-05-31,5.03,0,1.11,9.84,92
Sweden,2021-06-07,5.61,0,0.93,9.85,92.3
Sweden,2021-06-14,5.21,0,1.04,9.73,92.6
Sweden,2021-06-21,5.26,0,0.95,9.75,92.5
Sweden,2021-06-28,5.67,0,1.07,9.89,92.8
Sweden,2021-07-05,5.13,0,1.07,9.76,92.6
Sweden,2021-07-12,5.66,0,1.03,9.93,92.2
Sweden,2021-07-19,4.97,0,1.03,9.82,92.6
Sweden,2021-07-26,4.7,0,0.76,9.83,92.6
Sweden,2021-08-02,5.11,0,1.14,9.78,92.6
Sweden,2021-08-09,5.18,0,1.01,9.77,92.5
Sweden,2021-08-16,4.94,0,1.1,9.83,92.5
Sweden,2021-08-23,5.04,0,0.91,9.79,92.8
Sweden,2021-08-30,5.21,0,1.09,9.75,92.4
Sweden,2021-09-06,4.96,0,0.97,9.72,92.6
Sweden,2021-09-13,4.82,0,0.96,9.77,92.3
Sweden,2021-09-20,5.23,0,1.04,9.88,92.5
Sweden,2021-09-27,5.05,0,0.95,9.87,92.4
Sweden,2021-10-04,5.14,0,1.08,9.7,92.6
Sweden,2021-10-11,4.79,0,0.91,9.72,92.7
Sweden,2021-10-18,5.08,0,1.06,9.75,92.3
Sweden,2021-10-25,5.14,0,0.83,9.87,92.1
Sweden,2021-11-01,4.73,0,1.01,9.73,92.7
Sweden,2021-11-08,4.77,0,0.96,9.73,92.3
Sweden,2021-11-15,4.57,0,0.91,9.75,92.2
Sweden,2021-11-22,5.06,0,0.99,9.82,92.4
Sweden,2021-11-29,5.7,0,1,9.75,92.7
Sweden,2021-12-06,5.37,0,1.14,9.78,92.8
Sweden,2021-12-13,5,0,1.07,9.75,92.8
Sweden,2021-12-20,4.98,0,1.09,9.79,92.3
Sweden,2021-12-27,4.91,0,1.12,9.86,92.6
Sweden,2022-01-03,5.27,0,1.13,9.87,92.6
Sweden,2022-01-10,5.48,0,0.93,9.81,92.3
Sweden,2022-01-17,5.32,0,1.17,9.76,92.4
Sweden,2022-01-24,5.72,0,0.93,9.76,92.6
Sweden,2022-01-31,5.85,0,1.16,9.78,92.6
Sweden,2022-02-07,5.01,0,1.06,9.77,92.5
Sweden,2022-02-14,5.75,0,1.12,9.87,92.6
Sweden,2022-02-21,5.65,0,1.03,9.78,92.7
Sweden,2022-02-28,5.43,0,0.92,9.85,92.9
Sweden,2022-03-07,5.42,0,1.07,9.76,92.6
Sweden,2022-03-14,5.69,0,0.96,9.82,92.6
Sweden,2022-03-21,5.7,0,0.99,9.82,92.7
Sweden,2022-03-28,5.13,0,1.08,9.78,92.5
Sweden,2022-04-04,5.12,0,0.87,9.72,92.5
Sweden,2022-04-11,5.36,0,0.86,9.85,92.5
Sweden,2022-04-18,5.62,0,1.1,9.8,92.5
Sweden,2022-04-25,5.51,0,1.01,9.75,92.7
Sweden,2022-05-02,5.29,0,1.13,9.82,92.6
Sweden,2022-05-09,4.68,0,0.94,9.78,92.3
Sweden,2022-05-16,5.02,0,0.89,9.74,92.6
Sweden,2022-05-23,6.03,0,1.06,9.8,92.5
Sweden,2022-05-30,6.03,0,1,9.77,92.7
Sweden,2022-06-06,5.67,0,1.05,9.78,92.6
Sweden,2022-06-13,5.31,0,0.76,9.81,92.6
Sweden,2022-06-20,5.21,0,1.01,9.74,92.9
Sweden,2022-06-27,5.59,0,0.97,9.84,92.5
Sweden,2022-07-04,5.65,0,0.95,9.85,92.8
Sweden,2022-07-11,4.46,0,0.94,9.81,92.6
Sweden,2022-07-18,4.86,0,0.94,9.87,92.7
Sweden,2022-07-25,5.17,0,0.91,9.76,92.6
Sweden,2022-08-01,4.83,0,0.71,9.8,92.6
Sweden,2022-08-08,5.05,0,1.08,9.73,92.5
Sweden,2022-08-15,4.81,0,0.85,9.79,92.5
Sweden,2022-08-22,5.09,0,0.85,9.88,92.4
Sweden,2022-08-29,5.36,0,0.94,9.85,92.6
Sweden,2022-09-05,5.02,0,0.99,9.82,93
Sweden,2022-09-12,5.2,0,0.98,9.79,92.7
Sweden,2022-09-19,5.12,0,0.96,9.77,92.3
Sweden,2022-09-26,5.02,0,1.04,9.85,92.9
Sweden,2022-10-03,4.83,0,0.93,9.82,92.6
Sweden,2022-10-10,4.95,0,1.02,9.78,92.7
Sweden,2022-10-17,5.17,0,1.12,9.78,92.8
Sweden,2022-10-24,4.86,0,1.03,9.79,92.9
Sweden,2022-10-31,5.39,0,1.02,9.83,92.6
Sweden,2022-11-07,4.98,0,1.01,9.84,92.5
Sweden,2022-11-14,4.8,0,1.01,9.68,92.5
Sweden,2022-11-21,5.14,0,1.05,9.81,92.5
Sweden,2022-11-28,4.6,0,0.92,9.84,92.7
Sweden,2022-12-05,5.62,0,0.82,9.83,92.6
Sweden,2022-12-12,4.85,0,0.86,9.84,93
Sweden,2022-12-19,4.99,0,0.94,9.79,92.3
Sweden,2022-12-26,5.52,0,1.08,9.8,92.7
Sweden,2023-01-02,5.94,1,0.96,9.85,92.8
Sweden,2023-01-09,5.55,1,1.14,9.84,92.6
Sweden,2023-01-16,5.27,1,1.01,9.8,92.7
Sweden,2023-01-23,5.77,1,0.89,9.76,92.8
Sweden,2023-01-30,6.15,1,1.09,9.78,92.4
Sweden,2023-02-06,6.23,1,1.07,9.78,92.5
Sweden,2023-02-13,5.67,1,1.15,9.67,92.5
Sweden,2023-02-20,5.83,1,1.09,9.76,92.3
Sweden,2023-02-27,5.92,1,1.15,9.81,92.3
Sweden,2023-03-06,6,1,0.82,9.78,92.6
Sweden,2023-03-13,5.58,1,1.08,9.78,92.9
Sweden,2023-03-20,5.97,1,0.95,9.8,92.8
Sweden,2023-03-27,5.76,1,1.01,9.82,92.3
Sweden,2023-04-03,5.98,1,1.03,9.87,92.6
Sweden,2023-04-10,5.36,1,1.24,9.71,92.7
Sweden,2023-04-17,6.24,1,1.21,9.73,92.6
Sweden,2023-04-24,6.46,1,1.1,9.87,92.4
Sweden,2023-05-01,5.76,1,1.04,9.83,92.6
Sweden,2023-05-08,5.55,1,1.12,9.77,92.8
Sweden,2023-05-15,5.6,1,1.1,9.82,92.7
Sweden,2023-05-22,5.38,1,0.95,9.8,93
Sweden,2023-05-29,5.86,1,1.11,9.77,92.8
Sweden,2023-06-05,5.44,1,1.17,9.72,92.9
Sweden,2023-06-12,6.09,1,0.97,9.79,92.7
Sweden,2023-06-19,5.9,1,1.22,9.72,93.1
Sweden,2023-06-26,5.79,1,1.09,9.9,92.7
Sweden,2023-07-03,6.03,1,1.03,9.8,92.8
Sweden,2023-07-10,5.71,1,0.89,9.78,92.7
Sweden,2023-07-17,4.95,1,1.01,9.76,93
Sweden,2023-07-24,5.45,1,0.98,9.77,92.4
Sweden,2023-07-31,5.76,1,1.11,9.79,92.4
Sweden,2023-08-07,5.56,1,1.03,9.85,92.5
Sweden,2023-08-14,5.31,1,1.14,9.78,92.9
Sweden,2023-08-21,5.04,1,1.09,9.78,93
Sweden,2023-08-28,5.79,1,0.92,9.71,92.5
Sweden,2023-09-04,5.87,1,1.02,9.68,93
Sweden,2023-09-11,5.13,1,1.2,9.8,92.6
Sweden,2023-09-18,5.44,1,1.11,9.86,92.6
Sweden,2023-09-25,5.19,1,1.2,9.72,92.8
Sweden,2023-10-02,5.7,1,1,9.85,92.6
Sweden,2023-10-09,5.47,1,1.1,9.87,92.7
Sweden,2023-10-16,4.89,1,1.08,9.85,92.8
Sweden,2023-10-23,5.18,1,1.2,9.74,92.8
Sweden,2023-10-30,5.46,1,1.19,9.69,92.8
Sweden,2023-11-06,5.22,1,1.26,9.77,92.3
Sweden,2023-11-13,5.28,1,1.03,9.76,92.6
Sweden,2023-11-20,4.99,1,1.03,9.83,92.6
Sweden,2023-11-27,5.35,1,0.81,9.91,92.7
Sweden,2023-12-04,5.21,1,1.14,9.76,92.3
Sweden,2023-12-11,5.55,1,1.19,9.79,92.7
Sweden,2023-12-18,5.65,1,1.17,9.81,93.1
Sweden,2023-12-25,5.63,1,1.04,9.71,92.5
Norway,2021-01-04,5.04,0,1.28,9.07,80.8
Norway,2021-01-11,4.76,0,1.42,9.01,80.4
Norway,2021-01-18,5.26,0,1.44,9.04,80.6
Norway,2021-01-25,5,0,1.33,9.03,80.5
Norway,2021-02-01,5.26,0,1.43,9.05,80.2
Norway,2021-02-08,4.78,0,1.41,9.03,80.4
Norway,2021-02-15,4.87,0,1.33,9.1,80.2
Norway,2021-02-22,4.62,0,1.32,9.18,80.9
Norway,2021-03-01,5.1,0,1.36,9.1,80.7
