user_id,log_in_day,prior_minutes,new_algo,minutes,churn_prob,churn
4334,3,-256.7440028,0,-315.3913374,0.1,0
4335,2,253.2409668,1,251.0863602,0.08,0
4336,1,682.2326809,0,616.4208067,0.1,1
4337,2,461.8089852,1,587.4375456,0.08,0
4338,1,447.7190801,0,373.1827929,0.1,0
4339,2,699.2709102,1,705.2150248,0.08,0
4340,1,423.9088349,0,477.5338581,0.1,0
4341,2,923.6088522,0,949.0247374,0.1,0
4342,1,494.0639702,0,394.4659225,0.1,0
4343,2,234.958401,0,179.4901992,0.1,0
4344,2,368.1502348,1,277.1979156,0.08,0
4345,1,641.0472451,0,749.4374957,0.1,0
4346,3,556.8495408,0,601.3254263,0.1,0
4347,3,494.8452647,1,503.8541778,0.08,0
4348,1,322.337917,0,325.8983949,0.1,0
4349,2,12.78422801,0,36.3482304,0.1,0
4350,1,612.0880208,1,615.3383241,0.08,0
4351,2,423.1313548,0,474.2814296,0.1,0
4352,2,745.9066404,1,703.9093717,0.08,0
4353,3,370.0694373,1,368.3448806,0.08,1
4354,3,583.0188594,0,621.0549469,0.1,0
4355,1,454.1339815,0,404.4954021,0.1,0
4356,3,292.6693474,1,370.5510438,0.08,0
4357,3,262.6228032,0,287.3144319,0.1,0
4358,1,808.7351556,0,800.7348001,0.1,0
4359,2,547.5942436,0,532.0383708,0.1,0
4360,3,168.2521208,1,232.2518858,0.08,0
4361,3,319.8216999,1,397.7992901,0.08,0
4362,3,129.0750206,1,112.6986281,0.08,0
4363,3,-226.1579511,1,-253.7480412,0.08,0
4364,1,360.7277055,0,350.8372492,0.1,0
4365,3,208.9286907,1,260.3883255,0.08,0
4366,3,186.6106589,0,241.6718862,0.1,0
4367,2,569.1868997,0,620.0899294,0.1,0
4368,1,191.974221,1,258.1161668,0.08,0
4369,1,436.1714016,1,420.0062785,0.08,0
4370,2,462.4898196,1,535.1660267,0.08,0
4371,3,324.8528115,1,322.0558944,0.08,0
4372,2,277.1558637,0,236.6933277,0.1,0
4373,2,642.9953296,1,638.6925747,0.08,0
4374,3,834.4338384,1,752.3085769,0.08,0
4375,2,405.6228996,0,458.6217677,0.1,0
4376,2,429.1272529,0,407.0715368,0.1,0
4377,3,571.9479475,0,556.8173225,0.1,0
4378,2,549.5779984,1,563.6437454,0.08,0
4379,1,610.1321379,0,701.478735,0.1,0
4380,1,250.5533984,0,280.9621023,0.1,1
4381,2,315.6040444,1,271.4767985,0.08,0
4382,2,140.1006737,1,83.57729608,0.08,0
4383,1,306.0386274,1,321.7228741,0.08,0
4384,2,191.6987289,1,286.645148,0.08,0
4385,3,479.2579792,1,535.4150537,0.08,0
4386,1,184.3370669,0,197.0231998,0.1,0
4387,3,353.5580874,0,380.3058973,0.1,0
4388,1,420.1278236,1,458.621561,0.08,0
4389,2,455.3767649,0,360.8284632,0.1,0
4390,3,53.26531858,0,-17.05056303,0.1,0
4391,3,450.7149837,0,430.6185728,0.1,0
4392,3,357.8522041,1,380.8490026,0.08,0
4393,1,635.0272154,1,689.5041895,0.08,0
4394,3,144.9729793,0,144.140983,0.1,1
4395,1,298.0201531,1,364.5996459,0.08,0
4396,3,-27.31175261,0,-35.27318086,0.1,0
4397,2,280.5358451,1,276.8635524,0.08,0
4398,3,134.9384711,1,155.891618,0.08,0
4399,3,321.2949031,1,295.3397767,0.08,0
4400,2,356.5171249,1,281.988525,0.08,0
4401,1,598.4925535,1,644.8279722,0.08,0
4402,2,521.1438118,1,613.8776437,0.08,1
4403,3,301.4905568,1,334.8491181,0.08,0
4404,2,546.2866041,0,572.4910816,0.1,0
4405,3,563.4041882,0,579.529983,0.1,1
4406,2,523.3252794,1,564.392051,0.08,0
4407,2,598.8886079,1,594.579893,0.08,0
4408,2,695.0597875,0,666.9844292,0.1,0
4409,2,467.8987779,1,422.454096,0.08,0
4410,3,291.158402,0,244.893468,0.1,0
4411,1,605.5235108,0,623.3338111,0.1,0
4412,1,593.9920795,0,607.1643806,0.1,0
4413,1,525.4019192,1,521.2055093,0.08,1
4414,1,379.1130783,1,443.3028125,0.08,0
4415,3,419.3637172,0,377.6074378,0.1,0
4416,3,134.2044527,0,161.0337748,0.1,0
4417,2,280.9683042,1,301.0339571,0.08,0
4418,1,446.1534491,1,445.8578151,0.08,0
4419,2,254.1941072,0,178.8650581,0.1,0
4420,1,449.1869196,1,492.3561346,0.08,0
4421,1,973.2708342,1,1045.480351,0.08,0
4422,2,590.5056841,0,633.083871,0.1,0
4423,1,347.5713598,0,341.0088293,0.1,0
4424,2,920.9064047,1,950.8546621,0.08,0
4425,1,377.6697313,1,398.7799985,0.08,0
4426,1,544.0974789,0,472.6218905,0.1,0
4427,2,651.7775339,0,620.4070118,0.1,0
4428,2,632.9129882,0,611.9166161,0.1,0
4429,2,608.4394371,1,597.1485534,0.08,0
4430,3,129.9706336,0,146.941632,0.1,0
4431,1,230.6467771,1,124.4938424,0.08,0
4432,1,782.2015076,1,773.8760751,0.08,1
4433,1,488.8170862,0,486.8133122,0.1,0
4434,2,450.9340091,0,431.8518153,0.1,0
4435,1,591.5149699,0,649.2887857,0.1,0
4436,2,50.1024766,1,45.88662487,0.08,0
4437,2,375.3633353,0,449.5327062,0.1,0
4438,3,478.8540532,0,483.2685469,0.1,0
4439,1,607.0122504,0,644.0264224,0.1,0
4440,1,750.5890635,0,697.3233397,0.1,0
4441,3,212.2235664,0,249.7315608,0.1,0
4442,3,284.7808185,1,339.2564817,0.08,0
4443,3,307.7700722,1,310.4582284,0.08,0
4444,2,348.4608795,0,338.7859059,0.1,1
4445,2,307.0960224,0,372.4098517,0.1,0
4446,2,207.9770133,0,121.7122999,0.1,0
4447,1,449.5640376,1,516.3695161,0.08,0
4448,1,234.8624386,1,189.7239282,0.08,0
4449,2,105.1940272,0,49.98841428,0.1,0
4450,1,392.3571374,0,387.4643371,0.1,1
4451,1,236.6864082,0,221.8472774,0.1,0
4452,1,958.0304841,1,1038.131489,0.08,0
4453,2,469.4261662,1,521.2804449,0.08,0
4454,3,480.7563308,0,558.1987728,0.1,1
4455,3,196.9553854,1,192.902413,0.08,0
4456,3,-0.388148788,1,67.81285141,0.08,0
4457,1,404.3921791,0,443.5828968,0.1,0
4458,1,735.9172326,0,858.5440187,0.1,0
4459,1,715.254372,0,654.9823471,0.1,0
4460,2,233.8668156,1,213.7768662,0.08,0
4461,3,-92.86495959,0,-43.08715388,0.1,1
4462,3,229.2453399,1,190.19023,0.08,1
4463,2,340.7823687,1,300.7592013,0.08,0
4464,3,466.542842,0,538.9947027,0.1,0
4465,3,175.4102663,1,155.9868002,0.08,0
4466,2,87.01048357,0,47.82446077,0.1,0
4467,1,635.8718314,1,607.9906709,0.08,0
4468,3,150.1067818,1,92.77587762,0.08,0
4469,2,463.3855933,0,526.9452687,0.1,0
4470,2,362.5711759,0,333.1494808,0.1,0
4471,1,411.0972922,0,420.6460268,0.1,1
4472,3,361.5066327,0,459.3766525,0.1,0
4473,3,399.7653817,1,394.9981909,0.08,0
4474,3,113.3382549,0,93.73670799,0.1,0
4475,2,341.1442517,0,362.1856002,0.1,0
4476,3,516.2188484,0,545.6883933,0.1,0
4477,1,446.3743817,0,460.4639429,0.1,0
4478,1,200.0827499,0,191.5449604,0.1,0
4479,3,64.0570751,1,144.3048955,0.08,0
4480,3,450.4464402,1,520.6531037,0.08,0
4481,3,209.0557143,0,242.0086846,0.1,0
4482,2,438.0225864,1,448.7747929,0.08,0
4483,2,700.0366681,1,746.4648056,0.08,0
4484,2,631.7875811,0,622.2410702,0.1,0
4485,3,324.8709646,1,341.7972338,0.08,0
4486,1,442.3596917,0,424.2846794,0.1,0
4487,2,462.6411122,0,517.1901228,0.1,0
4488,1,379.7794761,1,381.9209013,0.08,0
4489,1,534.6152145,0,524.8250453,0.1,1
4490,2,608.0741905,1,688.1082473,0.08,0
4491,3,175.4001979,0,126.5767786,0.1,0
4492,3,490.8696628,0,507.2756591,0.1,0
4493,3,476.5506185,1,511.4220536,0.08,0
4494,2,543.7119234,1,577.9537894,0.08,0
4495,3,430.4484775,1,507.7226734,0.08,0
4496,2,308.069256,0,352.2037147,0.1,0
4497,3,484.564502,0,445.4256847,0.1,0
4498,3,402.0831771,0,334.4827581,0.1,0
4499,3,-202.8765967,0,-182.4808227,0.1,0
4500,1,565.9426474,0,560.450708,0.1,0
4501,3,407.1728699,1,330.7101753,0.08,0
4502,3,364.477093,0,369.98138,0.1,1
4503,1,486.2578339,0,457.3609963,0.1,0
4504,3,421.7336003,0,450.0718417,0.1,0
4505,3,191.2598105,0,232.5301029,0.1,0
4506,3,562.0574218,1,532.1749968,0.08,1
4507,1,588.7255581,0,634.3617042,0.1,0
4508,3,207.367708,1,222.4355023,0.08,0
4509,3,471.9944734,1,452.782316,0.08,0
4510,3,565.6207278,1,583.896684,0.08,0
4511,2,243.3026035,1,193.7684908,0.08,1
4512,1,319.7102639,0,241.8960379,0.1,0
4513,2,242.2961974,1,275.7397912,0.08,0
4514,1,119.3865651,0,46.04061493,0.1,0
4515,2,353.3668368,1,342.9591711,0.08,0
4516,2,70.88116106,1,74.05198827,0.08,1
4517,2,641.7803482,0,685.3532468,0.1,0
4518,3,386.2373119,1,502.2064377,0.08,0
4519,3,230.5010281,1,247.2141189,0.08,0
4520,1,299.7779614,0,219.6026292,0.1,0
4521,3,435.5974136,0,433.1435728,0.1,0
4522,1,599.7258207,1,684.7985507,0.08,0
4523,3,246.8493181,1,260.7950166,0.08,0
4524,3,612.8346638,1,688.0356836,0.08,1
4525,1,145.8983784,1,225.131351,0.08,0
4526,1,496.5067677,0,558.199477,0.1,0
4527,1,541.0929541,1,564.9281394,0.08,0
4528,2,521.242212,1,524.9086588,0.08,1
4529,1,290.633451,1,292.8724874,0.08,1
4530,1,686.7010532,1,673.9166165,0.08,0
4531,3,211.0360687,0,217.6741102,0.1,0
4532,3,454.2680316,1,365.3487417,0.08,0
4533,3,203.4407959,1,232.8514712,0.08,0
4534,3,80.51869534,1,154.902408,0.08,0
4535,2,146.6329246,1,167.4037093,0.08,0
4536,1,733.3132134,0,780.4708399,0.1,0
4537,2,406.4466931,1,526.9214217,0.08,0
4538,1,245.1930921,1,198.450619,0.08,0
4539,1,474.3217614,1,361.4695886,0.08,0
4540,2,244.8454291,0,271.6159018,0.1,0
4541,3,29.85096941,1,57.17198732,0.08,0
4542,3,359.393868,0,244.3763671,0.1,0
4543,3,177.4056833,0,213.5595455,0.1,0
4544,1,329.2540994,0,324.3117104,0.1,0
4545,1,739.0671974,0,700.3030021,0.1,1
4546,3,337.050273,0,274.1994913,0.1,0
4547,1,580.6808023,1,572.7140615,0.08,0
4548,3,614.7185125,0,587.7388312,0.1,0
4549,1,542.6184559,1,595.5959179,0.08,1
4550,3,-0.251413957,1,-12.98616318,0.08,0
4551,3,388.5301504,0,380.8740692,0.1,0
4552,3,603.8880654,1,670.1708089,0.08,0
4553,2,296.4431103,1,403.6880151,0.08,0
4554,3,809.0412027,0,783.4166489,0.1,0
4555,1,548.6884081,1,507.2193748,0.08,0
4556,2,450.2268902,1,486.0174072,0.08,0
4557,3,384.8637472,1,471.0384954,0.08,0
4558,1,716.8970689,0,700.0340444,0.1,0
4559,2,198.4911262,1,134.5946723,0.08,0
4560,3,584.9516855,1,611.0866585,0.08,0
4561,2,708.4792266,1,726.0146841,0.08,0
4562,2,689.747287,0,700.6335286,0.1,0
4563,1,574.1848699,1,506.3591438,0.08,0
4564,2,-107.1788329,1,-95.56361691,0.08,0
4565,1,499.5872223,0,527.5879218,0.1,0
4566,2,522.6741384,1,514.2010721,0.08,0
4567,1,660.155917,0,660.9476547,0.1,0
4568,1,553.9264719,1,613.9645882,0.08,0
4569,2,683.6676197,1,697.0741473,0.08,0
4570,2,567.9463648,1,559.8264087,0.08,0
4571,3,300.1623059,1,243.2179598,0.08,0
4572,3,177.3915125,1,191.1147018,0.08,0
4573,1,322.7636845,1,321.7894528,0.08,0
4574,2,681.1875526,0,630.620634,0.1,1
4575,1,556.4191867,1,678.6890798,0.08,0
4576,2,671.2417798,1,589.6056113,0.08,0
4577,2,11.91472135,1,-90.26927504,0.08,0
4578,2,266.239032,1,281.4376381,0.08,1
4579,1,87.66630283,1,147.916835,0.08,0
4580,3,413.4654906,1,519.9015566,0.08,0
4581,1,659.830015,1,691.9769386,0.08,0
4582,1,338.1335988,1,284.3128843,0.08,0
4583,3,493.2204815,1,455.5249222,0.08,0
4584,2,636.4569747,1,656.1760063,0.08,0
4585,2,640.6224233,1,686.6844953,0.08,0
4586,1,336.0989567,1,444.1215282,0.08,0
4587,1,443.1926981,1,429.6698641,0.08,0
4588,1,746.2164165,0,817.6494142,0.1,0
4589,1,508.0330123,0,487.0154062,0.1,0
4590,1,829.5456422,1,850.5198666,0.08,0
4591,2,645.7784149,1,608.9547834,0.08,0
4592,2,614.6236577,1,644.4030325,0.08,0
4593,2,192.2962099,0,236.2919119,0.1,0
4594,2,559.7845518,1,585.5340682,0.08,0
4595,1,518.4417969,1,614.9311174,0.08,0
4596,1,777.3822937,0,688.6025691,0.1,0
4597,2,213.4621118,0,135.8249505,0.1,0
4598,3,313.8020889,0,285.4322615,0.1,0
4599,3,374.1249023,0,329.521928,0.1,0
4600,3,398.2360004,1,328.4839352,0.08,0
4601,3,230.9363006,0,180.3799605,0.1,0
4602,1,891.7434763,1,821.086767,0.08,1
4603,1,594.3011671,0,617.3359075,0.1,0
4604,1,274.1092951,0,266.2488185,0.1,0
4605,2,-84.99631818,0,-58.58627304,0.1,0
4606,1,519.9996534,0,498.8341042,0.1,0
4607,1,659.1068964,1,718.0086309,0.08,0
4608,2,539.2267529,0,493.7275793,0.1,0
4609,3,305.2229179,0,317.5845802,0.1,0
4610,1,424.6168564,1,430.4180552,0.08,0
4611,1,435.4323384,0,386.1092978,0.1,0
4612,2,559.6159396,0,507.5289956,0.1,0
4613,2,331.9319091,1,314.3127711,0.08,0
4614,2,717.1573464,0,734.2964018,0.1,0
4615,1,393.9884723,0,349.1834883,0.1,0
4616,2,788.9501569,1,864.7714467,0.08,0
4617,2,473.1885212,1,545.5949316,0.08,0
4618,2,414.353056,1,406.5283574,0.08,0
4619,2,120.1917623,0,121.2130136,0.1,0
4620,1,723.1006676,0,724.5178592,0.1,0
4621,2,376.3534614,1,420.5559831,0.08,0
4622,1,356.3229279,1,375.6308668,0.08,0
4623,2,179.1060768,0,159.2734588,0.1,0
4624,2,398.4198881,0,346.9555231,0.1,0
4625,2,307.5865768,0,334.6346861,0.1,0
4626,2,595.5400019,1,686.7072176,0.08,0
4627,2,476.7522927,0,472.5604585,0.1,0
4628,2,195.3931181,1,271.3275569,0.08,0
4629,2,305.1592508,0,315.9459081,0.1,0
4630,2,392.4397481,1,287.6439968,0.08,0
4631,2,455.6115297,0,506.5032128,0.1,0
4632,1,369.9374857,0,315.9049455,0.1,0
4633,1,751.8891615,1,718.7337541,0.08,0
4634,3,201.0855039,0,190.4402073,0.1,1
4635,3,272.8059059,1,287.0160468,0.08,0
4636,3,364.695798,1,415.6270449,0.08,0
4637,2,438.7695931,1,432.1578026,0.08,1
4638,3,145.9423982,0,173.8665687,0.1,0
4639,1,510.6852205,1,589.6051476,0.08,0
4640,3,504.650247,0,466.1466897,0.1,0
4641,1,224.775751,0,108.5857419,0.1,0
4642,2,254.8321102,1,222.5811088,0.08,0
4643,1,774.6189111,0,787.0556613,0.1,1
4644,2,755.8327524,1,754.4497975,0.08,0
4645,3,393.7020138,1,405.8744475,0.08,0
4646,1,-22.56553952,0,-16.72771403,0.1,0
4647,1,618.8293197,0,573.257017,0.1,0
4648,3,285.412761,0,269.6710303,0.1,0
4649,2,562.0054872,0,575.8428696,0.1,0
4650,2,351.7112338,0,381.2653108,0.1,0
4651,2,164.6197184,1,213.7251329,0.08,0
4652,2,307.0454611,0,317.5899838,0.1,0
4653,2,357.0600071,0,329.0778879,0.1,0
4654,3,145.4470703,1,39.82226826,0.08,0
4655,1,670.0616071,1,747.1374302,0.08,0
4656,1,495.8115113,1,663.3720187,0.08,0
4657,1,516.7995686,1,506.1618569,0.08,0
4658,2,253.5147923,1,324.240013,0.08,0
4659,3,430.5853063,1,410.5114908,0.08,0
4660,2,377.8736073,1,288.0542075,0.08,0
4661,1,699.2172627,1,676.6449536,0.08,0
4662,1,417.2531379,1,434.9632678,0.08,1
4663,2,324.6124014,0,289.9330899,0.1,0
4664,1,474.3548175,1,405.1170086,0.08,0
4665,3,73.21063522,1,29.87325599,0.08,1
4666,2,682.9648458,0,732.0500512,0.1,0
4667,3,640.3361376,0,677.5439946,0.1,0
4668,2,288.3388776,1,364.6412884,0.08,0
4669,3,370.6713628,1,437.620681,0.08,0
4670,3,344.9936439,0,270.1732973,0.1,1
4671,2,369.577787,1,416.718085,0.08,0
4672,2,467.6837915,1,568.4813952,0.08,0
4673,3,363.672268,0,323.1061281,0.1,0
4674,1,401.2862176,1,479.684428,0.08,0
4675,2,368.6742025,0,385.1200544,0.1,0
4676,2,513.1811634,0,475.4060609,0.1,0
4677,1,595.4816966,0,597.0370284,0.1,0
4678,2,207.9594718,0,192.7186956,0.1,0
4679,2,698.2756236,1,725.4861183,0.08,0
4680,3,321.9005152,1,311.4800144,0.08,0
4681,3,501.2808275,1,600.9314538,0.08,0
4682,2,272.4772154,0,333.6543054,0.1,0
4683,2,312.1395451,0,330.4080145,0.1,0
4684,1,532.4846171,0,623.7723314,0.1,0
4685,2,469.382349,1,578.6729163,0.08,0
4686,3,399.4791905,0,358.0469012,0.1,0
4687,3,407.9221268,0,466.8519221,0.1,0
4688,2,228.8975587,0,271.8175062,0.1,0
4689,1,662.647965,0,653.8278693,0.1,0
4690,3,252.715555,1,270.1899885,0.08,0
4691,3,366.3914699,0,349.3343178,0.1,0
4692,2,7.5936904,1,96.9571637,0.08,0
4693,1,515.4338092,1,469.8152886,0.08,0
4694,1,503.7534842,0,492.7783928,0.1,0
4695,1,420.0715992,1,508.1277193,0.08,0
4696,1,692.8705018,0,715.9264255,0.1,0
4697,2,311.8262364,1,423.6981428,0.08,0
4698,1,778.9236179,1,796.9792746,0.08,0
4699,2,322.5891409,1,366.3820355,0.08,0
4700,2,406.9961705,1,450.6387124,0.08,0
4701,2,283.0458026,0,244.2036005,0.1,0
4702,1,623.8876326,0,593.4867855,0.1,0
4703,3,438.634419,1,405.4311571,0.08,0
4704,3,375.4759824,1,343.363409,0.08,0
4705,1,347.6205769,0,457.0389765,0.1,1
4706,3,107.5492561,1,192.2880212,0.08,0
4707,1,502.824565,0,414.9804867,0.1,0
4708,3,169.0255778,0,96.48949164,0.1,0
4709,3,192.0110664,0,120.5828447,0.1,0
4710,3,521.1201113,1,513.0909224,0.08,0
4711,1,617.3695892,0,590.7713195,0.1,1
4712,3,672.4372832,0,673.4284633,0.1,1
4713,1,624.9820794,1,654.7579379,0.08,0
4714,1,493.3084392,0,478.4917217,0.1,1
4715,2,143.470168,1,172.8393452,0.08,0
4716,1,670.9247524,0,585.6831463,0.1,0
4717,2,233.3891935,0,232.4024443,0.1,1
4718,3,561.733768,0,584.4030776,0.1,0
4719,3,712.4441494,0,723.754268,0.1,0
4720,2,213.6050156,0,250.4988044,0.1,0
4721,1,322.0985153,0,391.8906699,0.1,0
4722,3,470.373558,0,517.8154506,0.1,1
4723,3,276.8330484,0,309.0574835,0.1,0
4724,1,690.4265912,0,577.9713277,0.1,0
4725,2,560.7160982,0,554.4575588,0.1,0
4726,1,496.2429214,0,482.140613,0.1,0
4727,3,133.9054906,0,141.3943481,0.1,0
4728,2,651.3294731,1,622.4819814,0.08,0
4729,1,365.1844845,0,356.2969111,0.1,1
4730,1,691.2065229,0,703.3615235,0.1,0
4731,2,556.5586309,0,540.002616,0.1,0
4732,3,-112.4074159,1,-122.7559773,0.08,0
4733,2,16.251021,0,38.70928876,0.1,0
4734,3,134.1827526,1,142.2385316,0.08,0
4735,1,825.3758118,1,857.292424,0.08,0
4736,2,295.1510812,1,283.2624891,0.08,0
4737,1,449.4605505,1,469.6441342,0.08,0
4738,2,307.875899,1,375.6368518,0.08,0
4739,2,-128.3916633,0,-59.73378645,0.1,0
4740,2,664.9760129,1,613.0386759,0.08,0
4741,3,471.8406368,1,551.8746634,0.08,0
4742,2,448.4028632,1,420.5174047,0.08,0
4743,1,244.3187788,0,160.628474,0.1,0
4744,1,769.0709538,1,798.5674817,0.08,0
4745,3,428.4970198,1,530.4578708,0.08,0
4746,3,424.8793127,0,391.4488016,0.1,1
4747,3,461.0036979,1,485.7117209,0.08,0
4748,1,522.85324,1,539.3153431,0.08,0
4749,2,531.7450491,1,487.1615292,0.08,0
4750,2,418.6813015,1,362.8466528,0.08,0
4751,2,619.2642547,1,614.9237487,0.08,0
4752,1,625.033686,0,691.9832108,0.1,0
4753,3,432.8088362,0,443.0034612,0.1,0
4754,2,542.9375545,0,609.7220735,0.1,0
4755,1,433.0432899,0,470.9826736,0.1,0
4756,3,427.191536,1,525.0343361,0.08,1
4757,2,612.2430551,1,676.3709064,0.08,0
4758,3,379.4087664,0,441.5692988,0.1,0
4759,3,112.896381,1,64.19076327,0.08,0
4760,1,392.8316792,1,350.0938464,0.08,0
4761,3,171.5845081,1,157.7160071,0.08,0
4762,2,582.7596079,1,560.9198437,0.08,0
4763,1,581.8862403,0,562.8505344,0.1,0
4764,1,402.5950116,1,391.8537222,0.08,0
4765,3,530.6870133,0,520.1327774,0.1,0
4766,2,470.9464626,1,533.5425698,0.08,0
4767,3,341.3205014,0,413.4238863,0.1,1
4768,1,486.191144,0,467.5112735,0.1,0
4769,2,70.27599251,0,133.5732688,0.1,0
4770,2,952.0075353,1,1013.078866,0.08,0
4771,2,267.7630747,0,252.3915952,0.1,0
4772,2,367.951822,1,302.3555591,0.08,0
4773,3,165.8334996,1,194.3004559,0.08,0
4774,2,540.1050696,1,577.2309539,0.08,0
4775,2,501.726327,0,361.4190499,0.1,1
4776,2,324.8857655,1,301.5103034,0.08,0
4777,1,440.5255324,0,429.951964,0.1,0
4778,2,45.74799004,0,26.90880815,0.1,0
4779,1,771.034412,0,722.2829073,0.1,0
4780,3,178.5984777,1,120.4586173,0.08,0
4781,1,431.9815381,0,418.9021633,0.1,0
4782,1,623.6492937,1,624.654533,0.08,0
4783,2,286.3658248,0,230.6182703,0.1,0
4784,2,300.9272439,0,264.7201546,0.1,0
4785,2,24.425725,1,89.74731138,0.08,0
4786,2,335.7580403,1,329.5783894,0.08,0
4787,2,127.7094155,0,175.8395606,0.1,0
4788,3,460.095651,0,424.4573878,0.1,0
4789,3,278.7665405,1,322.8646689,0.08,0
4790,3,309.6863823,0,350.9713954,0.1,0
4791,2,733.2907749,1,689.5896957,0.08,0
4792,1,-28.56678896,0,-33.55247875,0.1,0
4793,1,445.2647578,0,403.1895544,0.1,0
4794,1,460.8041285,0,522.5368088,0.1,0
4795,2,556.6289577,1,567.9876658,0.08,0
4796,3,105.1207341,1,157.1658644,0.08,0
4797,2,314.8340956,0,290.5181785,0.1,0
4798,2,276.8855604,0,291.5146428,0.1,0
4799,2,462.2468215,0,485.7995568,0.1,0
4800,2,394.9520939,1,404.7351734,0.08,0
4801,2,492.2006719,0,484.9939038,0.1,0
4802,1,390.2873424,1,421.5105916,0.08,1
4803,2,341.1080296,1,337.2438487,0.08,0
4804,3,269.1969646,0,223.7267161,0.1,0
4805,1,452.3811955,1,527.9373542,0.08,0
4806,1,254.6674835,0,296.8139298,0.1,0
4807,3,648.9263945,0,668.9654737,0.1,0
4808,1,760.4831863,1,824.0637665,0.08,0
4809,3,272.4321295,1,273.0881881,0.08,1
4810,1,510.0080608,0,490.1665499,0.1,1
4811,3,156.2147404,1,147.7841708,0.08,0
4812,3,362.4640822,1,352.7102409,0.08,0
4813,3,12.58716003,0,-13.97389092,0.1,1
4814,3,401.1572937,0,398.0512033,0.1,0
4815,2,-2.367766623,0,31.87679572,0.1,0
4816,3,92.69007419,1,34.55290401,0.08,0
4817,3,690.9152254,1,741.030837,0.08,0
4818,1,484.391164,0,532.4212015,0.1,0
4819,2,348.3301473,1,331.2122782,0.08,0
4820,3,276.6098678,0,296.3944112,0.1,0
4821,3,196.0729116,0,88.3525178,0.1,0
4822,1,689.7527805,0,743.5890486,0.1,0
4823,2,352.5020542,1,348.1681715,0.08,0
4824,2,543.0540603,1,525.0719355,0.08,0
4825,3,664.9442811,0,732.9176919,0.1,0
4826,1,810.5562905,0,888.9913475,0.1,0
4827,1,406.4460848,1,477.7600373,0.08,0
4828,2,390.9654549,0,409.3176872,0.1,0
4829,2,559.7031422,1,540.1494842,0.08,0
4830,1,340.7556274,1,317.6857707,0.08,0
4831,1,304.0900099,0,269.3620161,0.1,0
4832,3,364.1552407,1,427.0287788,0.08,0
4833,1,779.0551325,1,760.6527979,0.08,0
4834,3,239.7005501,0,258.243132,0.1,0
4835,2,432.6600584,1,544.8797219,0.08,0
4836,1,166.0454197,1,205.6045324,0.08,0
4837,1,710.2536207,1,732.489745,0.08,0
4838,1,385.1787679,1,392.6013155,0.08,0
4839,1,588.3797757,1,637.1856453,0.08,0
4840,3,105.6585013,0,63.13542095,0.1,0
4841,2,273.0591137,0,232.3135396,0.1,0
4842,2,842.4161769,0,785.6138535,0.1,0
4843,1,889.9576301,0,941.4721546,0.1,0
4844,1,344.2825352,0,291.2798696,0.1,0
4845,2,551.1889589,1,557.0093914,0.08,0
4846,3,143.1967465,1,173.9408711,0.08,0
4847,1,418.7391716,1,471.1773295,0.08,0
4848,1,675.7006521,1,718.5115422,0.08,0
4849,1,472.3533173,0,477.6503958,0.1,0
4850,2,705.7970155,1,652.295553,0.08,0
4851,3,520.8122279,1,529.9776542,0.08,0
4852,2,102.1757302,1,104.4441318,0.08,0
4853,2,243.6541696,1,300.120774,0.08,0
4854,3,115.9939552,0,86.09223897,0.1,0
4855,2,558.5045858,0,558.8340727,0.1,0
4856,1,361.4238813,0,399.6830784,0.1,1
4857,1,304.5390219,0,283.831009,0.1,1
4858,1,444.7833083,0,392.3494203,0.1,0
4859,2,232.8650666,0,136.5320223,0.1,0
4860,2,247.0312162,1,221.745359,0.08,0
4861,1,740.7022906,1,775.1480424,0.08,0
4862,1,294.1322549,1,328.2600893,0.08,0
4863,1,161.0986465,0,156.3504896,0.1,0
4864,3,538.5138496,1,600.8357925,0.08,0
4865,1,807.5549492,1,866.9466524,0.08,0
4866,2,662.2665611,1,601.5058713,0.08,0
4867,3,200.2587685,0,180.5249743,0.1,0
4868,1,736.6263657,1,688.5083138,0.08,0
4869,2,343.5882996,0,386.7718465,0.1,0
4870,1,562.5927109,0,446.492824,0.1,0
4871,3,87.74496017,0,65.85970302,0.1,1
4872,1,651.0146911,0,674.1208131,0.1,0
4873,3,6.538466965,0,-41.442484,0.1,1
4874,3,65.09869095,0,65.19911121,0.1,0
4875,2,115.2796561,1,22.2434303,0.08,0
4876,2,652.3330599,0,668.3881207,0.1,0
4877,2,47.83752291,1,75.39276113,0.08,0
4878,2,498.7447085,0,440.124453,0.1,0
4879,1,685.9137679,0,736.0166746,0.1,0
4880,1,788.7024485,1,798.1759281,0.08,0
4881,1,895.7340304,0,931.8780932,0.1,1
4882,3,19.22423907,0,30.83957519,0.1,0
4883,3,505.8576919,0,549.634736,0.1,0
4884,3,18.40828409,1,31.00688869,0.08,0
4885,3,289.2848761,1,318.6928122,0.08,0
4886,1,691.1352202,1,706.9946484,0.08,0
4887,1,388.3437916,1,349.8838417,0.08,0
4888,2,425.0852632,0,412.4717977,0.1,0
4889,3,663.0220686,1,618.5526367,0.08,0
4890,2,432.6073631,0,452.4045097,0.1,0
4891,3,155.3067258,0,185.2104291,0.1,0
4892,1,616.1909862,1,720.2370992,0.08,0
4893,3,138.0574027,1,119.5025865,0.08,0
4894,3,266.9704466,1,273.9917585,0.08,0
