age,gender,region,sessions_per_day,past_engagement,device_type,app_version,notification_sent,pop_up_rem,notification_opened,engagement
58,Male,EU,2,18.903608357370377,Android,1,1,0,1,19.549335946027817
28,Female,US,1,6.630906673326504,Android,2,0,0,0,5.197103870384851
46,Female,EU,2,88.57507690121594,iOS,3,0,1,1,30.206238975889686
23,Female,EU,3,24.355736296458442,Android,1,0,1,0,5.381590041685991
23,Female,Asia,4,115.99275210865785,Android,1,1,1,1,30.350964951721274
28,Female,US,3,41.094646157030205,Android,1,0,1,1,19.98895936404566
43,Female,Asia,3,79.20142942909062,iOS,3,1,0,1,43.291020512362635
58,Male,EU,2,78.47533295905077,Android,1,0,1,1,17.835384087061435
37,Male,EU,0,32.06076627525995,Android,3,0,1,0,12.468738677765455
36,Male,US,8,35.19070918539843,iOS,3,1,0,1,31.32617555316983
19,Female,US,3,78.54031261364072,iOS,1,1,0,0,11.641029427757939
47,Male,US,1,149.43152245117938,iOS,1,1,0,1,25.287950133856327
45,Female,US,2,93.47404919022664,iOS,2,0,0,0,15.117092698473563
28,Female,US,0,21.37455402294394,iOS,3,1,1,1,31.352396968062973
27,Male,US,1,216.3713579283165,Android,1,1,1,1,13.957469254076303
55,Female,EU,4,87.26244523254002,Android,1,0,0,0,5.715136319727445
23,Male,Asia,4,66.86267347261854,Android,1,1,0,1,21.959682103228566
23,Female,EU,4,73.96717141959658,Android,2,0,0,0,14.222316143815274
53,Female,US,1,20.952732709493578,Android,1,0,1,1,17.813968761522414
27,Male,Asia,5,46.27325072153761,Android,2,0,0,0,13.175682180930263
20,Male,US,0,127.76219708207405,iOS,3,0,1,0,-0.6542157293669764
25,Male,US,4,46.44375804877446,Android,3,0,1,0,10.136272158950607
32,Female,EU,2,94.82646836297381,iOS,2,1,1,1,31.13817511626705
20,Male,US,2,78.7957607847458,iOS,2,1,0,1,25.641216090925717
18,Female,US,5,12.430568915689946,Android,3,0,1,1,11.763852075871677
20,Male,EU,2,31.238173482411646,Android,2,0,1,0,10.722498775029743
53,Female,US,2,55.628453900487486,Android,1,1,0,1,20.99201931227024
60,Female,Asia,1,148.69171316411115,Android,1,0,1,0,12.211840882402722
33,Male,US,2,97.0135798294692,Android,2,0,1,1,16.272818264799938
60,Male,EU,1,23.186289347135013,iOS,2,0,0,0,0.7048130449263974
50,Female,EU,0,146.42554305683583,iOS,2,1,0,1,32.672580629056895
21,Male,US,2,131.99767210775093,Android,1,1,1,1,28.190527344342225
41,Male,US,3,35.94623370660736,iOS,3,0,1,1,23.759587192802474
49,Male,EU,3,39.24826794034129,Android,1,0,1,1,13.944419576848789
22,Male,US,1,124.32977621411328,iOS,2,0,0,1,24.83400142891865
44,Male,EU,4,45.00247933734376,Android,1,0,0,0,23.512347291730705
31,Female,EU,4,54.88349830291257,Android,3,1,1,1,23.686746712650667
31,Male,EU,4,172.67437366260782,Android,2,1,0,0,27.570763814077413
39,Male,US,4,15.120997805775348,Android,2,1,0,1,22.77264475837201
51,Male,EU,4,78.69231872885557,Android,1,1,0,0,10.310108242131268
59,Male,Asia,0,24.125907716350387,Android,1,0,1,0,5.442543274952229
19,Female,US,5,87.09855638356288,Android,3,0,0,0,22.641511818583773
46,Male,US,1,33.4633200220682,iOS,1,0,1,0,7.595707821716635
25,Male,US,3,67.34260293539957,iOS,2,0,1,0,15.827538438230048
48,Male,EU,2,79.72202142085582,Android,2,0,1,0,8.669342809204002
42,Male,EU,1,79.9327327878581,Android,2,1,0,0,13.648099281427818
38,Male,US,0,38.873949881791546,iOS,2,0,1,1,13.283712858328023
50,Male,US,3,74.46921785811647,iOS,3,1,0,1,35.74568159627364
54,Female,US,1,42.146252324615176,Android,2,0,0,0,7.690220973607968
45,Female,Asia,2,13.281318986127388,Android,1,0,1,1,12.730174703247696
35,Female,Asia,3,132.43918448873572,Android,1,1,0,1,24.662181130796558
32,Female,US,2,36.92513735988417,Android,2,0,0,1,25.611743584836436
28,Male,EU,4,84.841151257480945,Android,3,1,0,1,19.992883863562305
55,Female,EU,1,101.11097939261265,Android,2,0,0,1,22.44036747886774
28,Female,EU,5,143.104860009158,Android,1,1,0,0,16.718318511571077
48,Female,US,5,169.6519171743707,Android,1,1,1,1,29.818282658847615
60,Female,EU,3,51.45960037631508,Android,2,1,0,0,19.576274274029903
21,Female,EU,6,7.668510808183969,Android,2,0,0,0,8.849503011671024
27,Female,US,5,18.607174447662548,iOS,2,1,0,1,25.497047918999154
60,Male,US,3,72.33892491557074,Android,3,0,0,1,21.12637961878545
48,Male,Asia,2,87.00297485109179,Android,3,0,1,1,14.220981975221097
46,Male,Asia,2,33.49813264910791,iOS,2,0,1,1,14.254098811789662
42,Female,EU,3,63.71419010835049,Android,2,0,0,0,6.579472274488085
52,Female,US,0,39.62550870956633,iOS,2,0,1,0,11.21143510049973
60,Male,US,2,88.0863582912696,Android,1,1,0,0,12.848083187033632
21,Male,Asia,5,119.79562095247503,Android,2,1,0,1,15.98188019375657
30,Male,Asia,3,95.9785026137817,Android,3,1,0,0,16.89572437784019
53,Male,US,3,8.239415709892562,Android,3,0,1,1,13.003639794137943
42,Male,EU,5,68.37825535501379,iOS,2,0,0,1,13.680443524239298
29,Male,EU,3,55.746027222787916,Android,3,0,0,0,6.57945453214727
32,Female,EU,6,38.18110520861646,Android,1,0,0,1,23.948287343441777
37,Female,US,3,31.915221553328344,iOS,2,0,0,0,10.258202515417388
49,Male,US,6,9.771480999971804,Android,1,0,1,1,21.297392631958083
38,Female,US,0,92.24122782056772,iOS,1,1,0,0,22.93065042454972
59,Male,EU,2,99.1223001737978,Android,2,0,1,1,16.196554600150197
42,Female,Asia,6,75.40718617526824,Android,1,0,0,0,7.4076381079738605
37,Female,EU,3,90.04422836243344,Android,1,1,0,0,13.350450684308813
46,Female,EU,3,14.706520712056477,Android,2,0,1,1,23.612842378421867
49,Male,US,5,62.23172042223168,Android,2,0,1,0,10.911429483089234
51,Male,EU,3,33.174328919443006,Android,3,0,1,1,13.650198691427917
37,Male,US,3,63.85172189399087,Android,2,0,0,1,27.943756624579883
51,Female,US,1,75.12750995162978,Android,2,0,1,0,3.353716687057222
28,Male,EU,2,50.47283545566697,Android,1,1,1,1,24.95465361757065
31,Male,US,0,4.332775568300424,iOS,2,0,0,0,1.414113830366892
20,Male,EU,3,105.6556641779762,Android,1,1,1,1,17.634836458756027
35,Male,EU,4,157.2134895827661,Android,1,1,1,1,16.341768883281883
37,Male,EU,2,60.4910335392579,Android,2,0,1,0,10.530492151348732
56,Female,EU,4,134.75514675136293,iOS,2,0,0,0,10.002554906214208
47,Female,EU,1,73.07292545502753,iOS,2,0,1,1,27.208637269945203
54,Male,US,5,27.354760203376756,iOS,2,0,1,0,10.220121707285696
46,Male,US,2,35.16781209556522,iOS,2,0,0,0,11.150615709818364
60,Female,US,2,38.51449012897192,iOS,3,0,0,1,44.784985101189086
29,Male,US,4,97.30784482670975,iOS,2,0,0,0,6.612038625408146
33,Male,Asia,0,59.244173229655956,Android,2,0,0,0,18.307563295601927
23,Female,US,8,7.0531661663048935,iOS,2,0,1,1,25.645407058749026
36,Female,Asia,4,27.075479112597744,iOS,3,0,1,1,27.14219970786783
52,Male,EU,1,95.29024753311064,Android,2,1,1,1,19.731344173002356
28,Female,US,5,78.9902150608705,iOS,2,1,1,0,20.726823902156145
39,Male,US,5,103.5692358878869,iOS,2,1,1,1,37.018743214796835
47,Male,EU,2,86.36962459726523,iOS,3,1,0,1,33.75623574536589
21,Male,US,2,37.21261764344127,Android,2,0,1,1,18.429003285993392
39,Male,US,3,55.94105949675627,Android,1,0,0,0,10.222241245522184
24,Female,Asia,2,118.67624756893868,Android,2,1,1,1,17.669416438003417
54,Male,EU,8,100.89833937232413,Android,2,1,0,0,17.590963420702487
32,Female,EU,2,54.66825426665041,Android,2,0,0,0,2.062212280711881
22,Male,US,1,17.256328695798256,Android,1,0,1,0,10.042631515468642
57,Female,US,3,36.192362625822476,Android,1,1,0,1,37.33067446915487
23,Male,US,2,15.568092443191569,Android,2,0,1,0,9.843975535144043
34,Male,US,5,41.69983321121941,iOS,1,1,0,0,18.10242765252241
26,Male,EU,1,28.86080646221748,iOS,3,0,0,1,24.636908446752663
32,Female,Asia,1,199.63875365970443,Android,1,1,0,1,24.476499218675983
40,Male,EU,4,70.63130818763962,iOS,1,0,0,0,5.395561406606552
38,Male,US,1,28.881095759433517,Android,2,0,0,1,6.41651420942474
54,Male,Asia,6,3.2321211129657956,Android,2,0,1,0,16.70392700060541
28,Male,US,4,179.09348337519748,Android,1,1,0,0,17.76386551029149
45,Male,Asia,5,47.0467975832744,iOS,3,1,1,1,38.27525574766757
59,Male,US,4,68.38104393287091,iOS,3,0,1,1,29.592945196635483
35,Male,US,1,36.84093973079516,iOS,2,0,0,0,7.501047581379097
45,Female,EU,4,146.34691739188338,Android,2,1,1,1,21.250283869671318
25,Male,US,5,32.25377013762349,Android,2,0,1,0,16.75487540535203
44,Female,US,1,50.92508288360656,Android,2,1,1,1,42.64053201910792
19,Male,US,1,33.839967776621215,iOS,1,1,0,1,35.90029745391743
44,Female,Asia,6,10.044602575326474,iOS,1,1,1,0,10.994030005520832
54,Female,EU,5,136.0236688596225,iOS,2,1,0,0,19.044630088678883
27,Male,US,0,56.529296417483295,Android,3,0,1,1,17.92162251065468
40,Male,US,3,14.382551521704055,Android,3,0,1,1,19.921010428664317
43,Female,EU,1,77.00405673355681,Android,2,1,1,1,31.125570628511355
41,Female,US,1,50.60511186126403,iOS,2,0,0,0,10.187148781467641
27,Female,US,1,71.1949533867858,Android,3,1,1,1,27.45764830635679
50,Male,EU,5,49.8729140489587,Android,3,0,1,0,13.148270860640586
33,Female,US,0,50.76382388275155,iOS,1,0,0,0,4.947895695253808
30,Female,US,2,62.5235557469474,Android,1,0,0,0,10.38555444470353
44,Female,EU,5,46.20281370722489,iOS,3,0,1,0,6.467967679895429
26,Female,Asia,0,64.1639632610094,Android,2,1,1,1,11.95429081602623
29,Female,Asia,1,25.97676171298983,Android,3,0,1,0,10.05448031414047
50,Female,US,4,55.76358165801462,Android,1,0,0,0,12.277743590550152
21,Female,Asia,3,79.47615764958671,iOS,2,0,1,0,7.7585722558060235
23,Male,EU,4,23.105637659939436,Android,2,0,1,1,18.259032653231902
43,Female,US,3,72.31860912247215,Android,1,0,0,0,2.454545828457902
51,Male,US,2,29.575556071883078,iOS,2,0,1,1,14.816758921880684
32,Female,EU,1,30.46177812490171,Android,3,1,0,0,12.82797129035286
54,Male,US,5,56.365803370574135,iOS,2,1,1,0,11.62337674561681
34,Female,US,3,5.387759032766641,Android,2,0,1,0,2.2427764478682093
57,Male,Asia,6,37.592474610517606,iOS,1,0,1,1,7.968715012322392
33,Female,Asia,4,50.096853273852425,Android,2,0,0,0,9.78983141466296
25,Female,EU,1,45.364321815694616,Android,2,1,0,1,12.648253573212724
58,Female,EU,3,45.788932703046605,Android,1,1,1,1,24.63159124795838
44,Male,EU,7,29.20002037027602,Android,2,1,1,1,20.53818267713006
39,Male,US,2,70.31898637918802,Android,3,0,0,0,7.401898772312787
55,Female,EU,1,10.97847603216006,iOS,3,0,0,0,18.546849062053848
40,Female,US,0,129.1970976353462,iOS,2,1,1,0,26.963017039047294
52,Male,US,6,107.30946753823304,Android,2,1,0,0,25.248136400636074
32,Female,Asia,6,42.992047855080884,Android,2,0,1,0,7.071795102716153
51,Female,Asia,2,35.33411410756036,Android,2,0,1,0,15.481110775283367
33,Male,US,4,25.67000136923403,iOS,2,0,1,0,11.843036748718538
60,Male,EU,2,54.26680138797541,Android,3,0,0,1,21.720842906726403
49,Male,Asia,3,88.13416069222488,Android,2,0,1,1,9.314318760403047
19,Male,EU,3,11.341567519892704,Android,2,0,0,0,10.337325453628091
24,Male,US,3,28.257530270931603,Android,1,1,1,0,5.175100907469687
32,Female,US,3,16.76100670323339,iOS,1,0,1,1,21.103598376278235
47,Female,Asia,3,42.23125664605034,Android,1,0,0,1,25.87990352624766
24,Male,Asia,3,23.34088309448985,Android,2,1,0,1,14.413349034511853
54,Male,US,1,15.28109007343034,Android,1,0,0,0,8.879563693121007
22,Female,US,2,69.58103496494171,iOS,1,0,1,1,15.732892244724276
18,Female,US,2,48.318473510596576,iOS,2,0,0,0,8.779783482696457
44,Female,EU,2,79.52683610407527,Android,2,1,1,1,16.554347724011915
60,Male,EU,3,139.02427611261345,Android,2,0,1,0,8.924849090014355
56,Male,EU,3,60.60141472788568,iOS,1,0,1,1,22.512869007104257
23,Female,EU,6,24.16618808450674,iOS,2,0,0,0,9.58283984171979
57,Male,EU,3,132.0592522386574,iOS,2,1,1,1,37.063998073248854
33,Female,EU,3,12.891052178201589,iOS,2,0,1,0,13.175279324421886
25,Female,EU,0,63.14746370708692,Android,2,0,1,1,14.037097998402817
57,Male,EU,2,64.80863642414737,Android,1,1,0,1,21.421824404738583
22,Male,EU,3,62.23068312195702,iOS,2,1,1,1,21.452781313044607
27,Male,US,3,36.99893545132396,Android,2,0,1,0,7.973677946618832
28,Female,Asia,2,44.770508415122734,Android,1,1,1,1,21.159617217554132
22,Female,EU,1,204.23535828062344,Android,1,1,0,0,26.736460929563602
36,Male,US,4,157.2370934897223,Android,2,1,0,0,17.890490539445846
33,Male,EU,2,33.728380225060285,Android,2,1,1,1,13.010265282863458
54,Female,US,1,26.408838468079495,Android,2,0,0,0,5.962495130077544
42,Male,Asia,3,140.00546097877725,iOS,2,1,0,1,25.749562908181005
37,Female,Asia,3,106.65299243601545,Android,2,0,0,1,29.501452637396767
47,Female,Asia,5,26.22226895748791,Android,3,0,1,1,16.810942102904786
37,Female,Asia,2,53.3788456022674,Android,2,0,0,0,8.011720669705301
31,Female,EU,3,66.74245948900759,iOS,2,0,0,0,5.448508689644127
42,Male,US,0,37.29789234242485,iOS,1,0,1,0,-5.126023907462949
30,Female,Asia,4,24.010967128353986,Android,3,0,1,1,19.90818891112544
38,Male,EU,1,50.808844760589416,Android,1,0,0,0,14.418032696776304
56,Female,EU,3,23.1103562861291,Android,2,0,0,0,1.5002646802608526
42,Male,US,3,28.619624825430513,iOS,1,0,1,1,21.345816009304166
54,Male,US,2,136.35579746659963,Android,1,1,0,1,24.971516004511358
30,Male,EU,1,47.77639176491111,iOS,2,1,1,1,23.719750902318573
39,Female,US,3,41.590878645465146,iOS,1,0,0,1,21.442686983563874
53,Female,Asia,3,61.21126052096741,Android,2,0,1,0,7.761137752631667
36,Female,EU,2,39.85122846194485,Android,2,0,0,1,12.778006272076656
41,Male,US,3,44.481387409757744,iOS,2,1,1,1,26.30398619008702
36,Male,US,2,19.85911738661015,iOS,2,0,0,0,6.183435129267265
24,Male,EU,2,16.850591016403605,iOS,3,0,1,1,19.096059899232404
60,Female,Asia,2,41.694212813808484,Android,2,1,0,0,10.775751523031483
42,Female,EU,5,104.57231715959458,Android,1,1,0,1,22.994369714556854
35,Female,US,6,71.09500718411607,iOS,3,0,0,0,10.086184377297013
43,Female,EU,5,120.77210736293353,iOS,3,1,1,1,38.46177246592313
59,Female,Asia,0,5.570643896566767,iOS,1,1,0,1,13.626933557833183
58,Female,Asia,3,55.33494644522798,iOS,1,0,0,1,25.147331371540325
41,Male,US,5,42.318206067515625,iOS,2,1,1,1,32.645877345633096
27,Male,US,3,8.404572578626118,Android,2,0,0,1,13.97754533987103
36,Male,US,2,71.82103756791996,iOS,2,0,1,1,25.60418534941763
52,Female,EU,8,26.474655180915082,iOS,2,0,1,1,25.236767778895533
44,Female,EU,6,142.48255971144252,Android,1,1,0,1,26.528927710191905
43,Female,EU,2,89.3974117437023,iOS,2,1,1,1,46.16145425981997
43,Male,US,2,84.88390625090933,Android,3,1,0,1,31.301811208216236
44,Male,EU,0,54.76180367768179,Android,2,1,1,1,11.8480977704542
22,Male,EU,3,72.11714816573078,iOS,2,1,1,0,12.926707087739864
38,Female,Asia,1,19.324759838413993,iOS,2,1,1,1,26.20274024800205
55,Male,US,4,11.84899192012264,Android,1,0,1,0,10.873318049104933
53,Female,EU,0,62.65257256658685,Android,1,0,0,1,17.11480285040112
56,Female,US,3,8.826458786921346,Android,1,0,1,0,14.44135902951111
32,Male,US,2,29.2519595837035,Android,2,0,1,0,11.704491938826013
53,Male,Asia,4,50.86287064199167,iOS,2,0,1,1,20.66827991506087
37,Male,Asia,2,74.7750507841302,Android,2,0,1,0,9.807497364927164
19,Male,EU,4,16.153483899940852,Android,2,0,0,1,11.71666513254364
58,Female,EU,3,52.88499544814166,iOS,2,0,1,0,13.200653566368269
38,Male,US,5,97.60488829566953,Android,2,1,0,1,16.160416185315675
27,Male,US,2,9.913720078027064,iOS,2,0,0,0,8.272156500869897
49,Female,EU,5,186.09575674107398,Android,1,0,0,0,0.17630922936241866
51,Female,US,3,109.85417592753801,iOS,1,1,1,0,17.198856035414956
20,Male,US,2,31.256552405472174,iOS,1,0,0,0,9.564001129971679
42,Female,US,0,21.445794005492406,Android,2,1,0,0,6.5236815273151265
47,Male,Asia,5,31.585022468855,Android,2,0,0,0,15.732441554609105
38,Male,EU,2,71.77532862634322,Android,3,0,0,1,11.696354346027643
23,Male,EU,1,48.86845906807588,iOS,3,1,1,1,32.45659895580019
34,Male,Asia,2,85.57423272210448,iOS,3,0,1,0,18.239875574042
57,Female,EU,2,53.38701447279382,iOS,2,1,1,1,30.94336429841101
44,Male,EU,2,92.5145421547782,iOS,3,0,0,0,10.138987796905067
43,Male,Asia,3,5.662244611701243,iOS,1,0,1,1,25.411717104354736
19,Male,US,5,44.514297079975606,Android,2,0,1,1,16.75733980922344
52,Female,EU,4,73.44025719907553,Android,2,0,0,0,9.698480039037781
40,Male,Asia,1,59.014725555609076,Android,3,0,0,1,24.65780793405328
31,Male,US,4,59.6667974139272,Android,2,1,0,1,19.34873791305145
34,Female,Asia,6,113.03547761869251,Android,2,1,1,1,33.112630376676606
27,Male,US,4,43.75998176925873,Android,1,1,1,1,18.956733027548566
56,Male,US,0,4.74182834984473,iOS,2,1,0,0,10.484350431800614
45,Female,EU,1,35.46366010806158,Android,3,0,0,0,9.179758445281102
49,Female,EU,2,73.86937908417647,Android,2,1,1,1,27.497230878424407
30,Male,US,1,52.71358424125209,iOS,2,0,1,1,22.73732938713512
40,Male,EU,4,76.96972890978242,Android,2,0,1,1,17.631493390717523
31,Female,EU,3,25.216791409219013,Android,2,1,1,1,23.173830843852663
60,Female,US,2,89.4544681328991,Android,2,1,0,1,35.113516761854434
23,Male,Asia,1,35.278636670187616,iOS,3,0,0,1,18.38331076882273
43,Male,EU,0,17.73856387057248,iOS,2,0,1,0,10.637525825318866
58,Male,EU,1,73.51650248603818,iOS,2,1,1,1,28.331289995903578
49,Female,US,3,53.39626237583855,Android,2,0,1,1,24.133069924621495
48,Male,EU,4,101.67381446694353,Android,1,0,1,0,14.856588411007753
40,Female,US,0,20.79580967487397,iOS,1,0,0,1,29.933036276412658
32,Male,US,4,8.946022441541698,iOS,2,0,0,0,4.765558183824148
38,Male,EU,3,75.38721145408903,iOS,1,0,0,1,24.66161979955891
30,Female,US,2,51.06760041955863,Android,3,0,1,0,9.981878881810475
59,Male,EU,3,51.77713220719216,Android,1,0,1,0,7.2898927347390545
28,Female,EU,5,193.01096634895885,iOS,2,1,0,1,33.50305039029695
50,Male,US,4,78.5530242600379,Android,3,1,0,1,26.11349663713874
50,Male,EU,4,47.61306971128939,Android,2,0,0,0,8.543494365671387
36,Female,EU,5,51.487633887822845,Android,3,0,0,0,19.59768859743049
44,Female,EU,1,35.2372669482029,Android,2,0,0,1,16.253906442896454
23,Male,US,1,22.776189751635275,iOS,2,0,1,1,16.18286632550403
48,Male,Asia,1,12.88782943976842,iOS,1,1,0,0,13.130239892604855
30,Male,EU,4,104.34898443400382,iOS,3,1,0,0,14.625556763598372
54,Female,US,5,84.5733930122768,iOS,2,1,1,1,50.016791526098665
30,Female,US,2,99.06143875998208,Android,2,0,0,0,8.255796629521388
26,Male,EU,4,48.628059358134465,Android,3,0,0,0,0.7981798275254652
51,Female,US,7,47.60030526110626,Android,2,1,1,1,34.87373023212094
55,Female,EU,7,101.99877457049955,Android,2,1,0,0,20.167359017467547
48,Male,US,2,38.76480054176951,iOS,1,0,0,0,7.364442387997169
31,Female,Asia,2,36.40508183290007,iOS,3,0,0,0,13.494080013664272
36,Female,Asia,4,17.131779650476943,iOS,2,0,0,0,10.719074952317259
19,Female,US,4,35.31905847637061,iOS,2,0,0,0,4.393649056412309
59,Female,EU,2,71.13042827952992,Android,2,1,1,1,25.838814752986515
38,Female,EU,8,142.46229612438714,iOS,3,0,1,0,9.375000938756864
27,Female,Asia,2,146.65467790588448,iOS,2,1,1,1,26.816827573238008
30,Male,US,2,118.91134229042183,Android,1,1,1,0,16.556346990953937
38,Female,US,7,27.183784105481507,Android,1,0,1,0,9.745547296834367
19,Male,Asia,4,68.5416063762479,Android,1,0,1,0,13.079510048012882
23,Female,US,3,134.01269485395736,Android,2,1,0,0,29.00301528329907
37,Female,Asia,0,10.59186099148741,iOS,1,1,1,0,13.89588329951993
36,Male,US,4,7.597753056916086,iOS,2,0,1,1,14.175644664665302
40,Female,US,2,30.491717322711548,iOS,2,0,0,0,7.580937581866014
40,Female,Asia,5,80.07184850417273,Android,1,0,0,0,19.92388151493988
20,Male,Asia,4,140.48266443127972,Android,2,1,1,1,23.37232435592253
48,Female,Asia,4,33.99907363711817,Android,3,1,1,1,20.948900808845657
48,Male,EU,2,116.82237312808213,Android,1,1,0,1,8.590499524954376
25,Male,Asia,3,69.59447257966204,Android,1,0,1,0,14.9918010128801
39,Female,EU,5,31.459484509888615,iOS,3,1,0,0,14.27498295199593
53,Male,EU,4,42.76732931919074,Android,1,1,0,1,24.90333914646196
30,Female,US,3,14.076280251629676,Android,3,1,1,1,22.03827243995912
19,Female,EU,2,76.54310381620114,iOS,1,0,1,1,22.48516764777663
37,Male,EU,2,64.20590352437078,Android,2,0,0,1,8.491022559390053
18,Female,EU,2,107.94064172622866,iOS,2,1,0,0,19.7227800033996
25,Female,EU,2,106.90780764081806,Android,1,1,0,1,38.78687703735526
56,Female,EU,5,18.83354736465378,Android,2,1,0,1,19.051358059965573
50,Female,EU,2,67.10059755157538,Android,2,0,1,1,15.46265368723267
43,Male,US,1,22.22907296843274,iOS,2,0,1,1,20.107787706011994
21,Female,US,5,45.19765667911094,iOS,2,0,0,0,17.345136979145558
19,Male,Asia,2,43.13460486528339,Android,2,0,0,0,1.320687234392416
47,Male,US,4,86.15445274139181,iOS,2,1,0,0,19.945377922281356
36,Male,EU,2,23.28572742663966,iOS,1,0,1,1,17.418645204506063
34,Female,US,4,40.1954036005897,Android,2,0,1,0,14.461217313008872
23,Male,Asia,2,94.82740548031713,Android,2,1,0,1,13.817900623105082
18,Male,EU,3,48.55134712005892,iOS,2,1,1,1,23.259280860060063
54,Female,Asia,2,71.64942750090333,iOS,1,0,1,0,3.1803851296880996
31,Female,US,0,61.03005389682769,Android,2,1,0,1,23.32687463578359
29,Male,US,4,34.818251535900714,Android,2,0,1,1,16.005191983820936
28,Male,Asia,4,20.9850615645741,iOS,3,1,1,1,33.76022339587326
28,Female,Asia,3,31.859260678431344,Android,1,0,0,0,10.975831516688567
50,Male,US,2,80.71444346055722,Android,2,0,1,1,26.968734607470076
57,Male,Asia,2,30.37463524681503,iOS,3,1,1,1,16.64067049209282
31,Male,EU,3,79.60264173480263,Android,2,1,0,0,6.383955773372015
20,Female,Asia,0,6.301751102747469,Android,1,0,1,0,10.851913124543405
26,Female,US,6,70.17300561522492,Android,2,0,0,0,4.307777347509193
35,Female,Asia,3,40.70016690886767,Android,1,1,1,1,14.03285690038533
18,Female,Asia,2,30.815638277110715,iOS,3,1,0,1,37.19594061105278
29,Male,EU,4,90.7624813557749,Android,1,1,1,1,20.949772489272018
23,Female,EU,0,28.32846934183338,Android,1,0,0,1,24.713375090220467
34,Female,EU,2,101.43571743477158,Android,1,1,1,1,28.949664381135733
56,Female,EU,3,24.543281498353704,iOS,2,0,0,0,17.75739582288903
39,Male,EU,1,43.71831935188533,Android,2,0,0,1,8.857349705492915
41,Female,EU,0,93.899631402385893,iOS,3,1,1,1,27.6954505567318
20,Female,EU,1,217.50128845313827,iOS,2,1,1,1,26.245283466988333
49,Male,EU,1,130.1707179193864,iOS,2,1,1,0,11.66528144941942
19,Female,US,6,39.58001255531917,iOS,2,0,1,0,3.673791082251805
20,Male,EU,2,64.05676893427784,Android,2,0,0,0,9.153989114352463
36,Male,EU,1,54.31676202851969,Android,2,1,0,1,22.361358895713565
37,Male,EU,4,123.39393485149559,Android,3,1,1,1,24.02559848258083
41,Female,US,0,84.4928837432828,iOS,2,1,0,1,28.040475328404487
22,Male,US,3,33.556981341066155,Android,3,0,0,0,5.4124955395465175
43,Male,EU,7,3.028312978255088,iOS,1,0,1,0,6.3926502654651305
47,Female,EU,4,61.36945661400145,Android,2,1,0,1,30.58743555184924
26,Female,Asia,3,66.46400336047898,Android,2,0,0,0,10.39480039997192
31,Female,US,5,116.52445183479244,Android,2,0,1,1,16.334593166976276
35,Male,EU,3,139.3886059777266,Android,2,1,1,0,16.886085402792755
27,Female,EU,2,41.201464941447334,Android,2,1,0,0,8.829603186032754
27,Female,EU,1,52.962036710275626,Android,2,1,1,1,23.5086350051478
21,Female,US,2,72.42653453089652,Android,2,0,1,0,5.177180280515525
29,Male,EU,3,82.76278840893089,iOS,3,0,1,1,21.86274751144173
37,Male,US,3,20.67671523684408,iOS,3,0,1,0,11.346521147654204
19,Female,US,5,118.34410984592482,Android,3,1,0,0,12.153789049511646
44,Male,US,5,128.549866282387,Android,2,0,0,0,5.537689634889693
42,Female,US,5,28.892457784383204,iOS,2,0,0,0,5.907622895226011
36,Male,EU,2,86.65392669856152,Android,2,1,1,1,19.402433095954137
53,Female,EU,4,68.21498256678771,iOS,2,1,1,1,46.31256971366527
58,Male,US,3,48.043876712886615,iOS,2,1,0,1,26.290041980174472
42,Male,EU,6,32.97707198820626,Android,2,0,0,0,7.685082158616137
21,Male,Asia,4,34.432079510133335,iOS,3,0,1,1,19.82746204292666
56,Female,EU,1,42.48785001335651,iOS,3,0,1,0,19.339834980455425
42,Male,Asia,4,66.90788862063553,Android,2,0,1,1,18.136067257346483
56,Female,US,3,23.4015430900142,Android,2,0,1,0,5.926287466328224
24,Male,EU,3,38.5558960658074,Android,1,0,1,0,11.889608012053642
24,Male,EU,2,72.30985688347954,iOS,2,1,1,1,31.16826481316981
57,Female,EU,5,31.726268354967644,Android,1,1,1,1,28.243196250540727
27,Male,EU,5,23.895161804469584,iOS,3,0,1,1,29.058119417875602
24,Female,Asia,4,109.17180661461212,Android,3,1,1,1,18.02352747412123
35,Female,Asia,2,91.34486274242619,Android,2,0,1,0,8.668392328894686
23,Female,EU,3,36.7927795158589,Android,1,0,0,1,19.981817568998274
28,Male,EU,2,8.012547535320289,Android,2,0,0,0,13.798817720788605
22,Female,EU,1,150.6648476965882,Android,3,1,1,0,26.835798147519156
26,Female,Asia,2,11.684628768817772,iOS,2,1,1,1,18.45253798657435
57,Male,EU,4,36.268439622772554,Android,2,1,0,1,23.268521562704354
53,Female,Asia,2,20.547871956646592,Android,3,1,0,1,22.115623465328728
33,Male,US,2,42.228134876485576,Android,1,0,1,1,19.324884791154783
38,Male,EU,2,92.78100007763129,Android,2,1,1,1,19.01501165919918
47,Male,EU,6,20.09500662707737,iOS,1,0,0,0,14.063446482127004
29,Female,EU,7,28.706191592330203,Android,1,0,1,1,12.644910518552916
20,Male,Asia,2,20.8582984940108,iOS,2,0,1,1,20.24374836980157
33,Female,US,2,99.9659065511172,Android,2,0,1,0,16.527423027433414
28,Male,EU,4,65.2151220366167,Android,2,0,0,0,14.936123729590726
18,Female,EU,1,8.597523482799769,iOS,1,0,0,1,30.343829933183457
