age,gender,region,sessions_per_day,past_engagement,device_type,app_version,notification_sent,pop_up_rem,notification_opened,engagement
49,Female,Asia,4,20.793117587125007,iOS,3,0,1,0,6.409737541277135
26,Female,US,2,71.62680914064099,Android,2,0,1,1,29.674290257086266
54,Female,EU,2,30.126168249679708,Android,2,1,0,1,23.5294538500742
27,Male,US,5,143.12071449283115,Android,1,1,0,1,37.857464069576245
37,Male,US,3,52.02515221317716,Android,3,0,0,1,24.36865037264851
23,Male,Asia,2,94.93528973348832,Android,2,1,1,0,16.900557653382464
20,Male,Asia,4,25.639602565216325,Android,1,0,1,1,15.077172391186894
59,Female,US,4,48.39184614113331,Android,3,0,0,0,14.816691091274661
28,Female,EU,0,34.06507792986545,iOS,3,0,0,0,3.8946916583640334
60,Male,US,7,180.676650514465,iOS,2,1,0,0,27.605874805456924
34,Male,Asia,5,13.426717424331256,Android,2,0,1,1,26.86046152253075
49,Female,US,2,84.26519659013914,Android,3,1,0,0,24.181427904191665
21,Female,US,2,29.575979092100553,iOS,2,0,0,1,23.67300819989086
21,Male,EU,3,24.23995172096354,Android,2,0,1,1,22.603185930945493
34,Male,Asia,5,53.205452602392164,Android,2,0,0,0,20.574004621952298
58,Male,US,2,35.5228927915571,iOS,1,0,1,1,23.583155616780875
36,Male,EU,2,75.55468779590971,iOS,2,0,1,1,26.618923941122013
22,Female,US,2,20.292867490894356,iOS,3,1,0,1,23.063330904102745
49,Female,Asia,4,70.62191171004525,iOS,1,0,0,1,29.228036145284598
39,Female,US,7,14.27377844281239,Android,2,0,1,1,15.06802770640738
23,Male,Asia,3,151.57509202059344,Android,3,1,1,1,37.21655903638208
52,Female,EU,4,71.669507900378,iOS,2,0,1,0,19.18481274053175
39,Female,EU,6,9.13086584108358,iOS,3,0,1,1,24.06144014821592
18,Male,Asia,2,89.18975024964013,Android,2,1,1,0,23.17547978080598
37,Male,Asia,4,20.344291030325834,Android,2,0,1,1,6.450163482974496
39,Male,EU,0,44.50313624661257,iOS,1,0,0,0,13.98497758975607
28,Male,US,2,36.320545272350245,Android,2,1,0,0,18.14387758662051
30,Male,EU,3,85.71709682709088,iOS,2,1,0,1,38.26665015541067
59,Male,EU,3,50.92440950676536,Android,1,0,0,0,12.870551869990784
20,Female,EU,6,33.35413143538622,Android,1,1,1,1,34.40209120031321
26,Female,EU,3,30.72407109321428,Android,1,0,1,0,19.602506213255158
29,Female,US,5,95.74319100872101,Android,1,0,0,0,22.531062436124085
40,Female,EU,3,88.02423820386787,Android,1,1,1,1,34.51300032711161
31,Female,EU,3,1.2345967807110962,Android,3,0,1,0,16.668403156895177
50,Female,US,2,24.163235391981463,iOS,1,0,0,0,11.321196332796314
35,Male,EU,2,222.19619332285492,Android,2,1,1,1,41.31343709881273
58,Male,EU,2,67.88120975151446,iOS,2,1,1,1,34.15365830930871
26,Male,EU,2,84.34957642300607,iOS,3,1,1,0,25.754742235496973
40,Female,US,6,39.22885349118155,iOS,1,0,0,0,26.53407288750273
27,Female,EU,3,105.72053800568393,Android,2,0,1,0,25.327149269386062
36,Male,US,0,49.577208965698034,Android,2,0,1,0,15.704759188167978
22,Male,EU,3,32.85781775338644,Android,2,0,1,0,17.062112229031758
40,Male,EU,5,55.0799823148023,Android,2,0,1,0,28.407484975639022
47,Male,EU,4,71.35621689946761,Android,2,1,1,1,28.40292425239722
42,Male,US,3,184.75871659243893,iOS,3,1,0,1,41.79313835066961
45,Female,EU,0,71.00919661112367,Android,1,0,1,1,29.61259204340972
51,Female,Asia,3,20.45540890298229,iOS,3,0,0,1,22.960470488281683
42,Female,US,4,35.181929725466304,iOS,2,0,0,0,12.526421583971626
27,Male,Asia,4,12.293722307467194,Android,1,0,0,1,22.385117249852367
31,Female,EU,4,76.01070326200215,Android,1,1,0,0,25.853109592396486
59,Male,EU,5,24.185159514663958,Android,3,1,1,1,19.610720021791593
47,Female,US,3,15.209561987742209,Android,2,0,0,1,28.690046114868135
58,Male,US,4,25.653625675793133,Android,1,0,0,0,18.071649979178076
42,Male,Asia,2,49.49088362247543,Android,2,0,0,0,16.302245418171715
31,Female,US,3,22.40615191489503,iOS,3,0,0,1,17.529955116484434
52,Female,US,1,38.344114205149964,Android,1,0,0,1,19.58604693060829
51,Female,EU,3,222.33055285517997,Android,2,1,1,1,47.42387828791226
27,Female,US,1,64.43432254047413,iOS,1,1,1,1,30.96640992718273
52,Female,EU,3,15.997853430941987,iOS,2,0,1,0,20.39786325609628
28,Male,EU,3,112.71804927938749,Android,2,1,0,1,33.999718455951225
28,Female,Asia,1,80.19132043097805,Android,1,0,0,1,20.98825684369612
38,Female,EU,1,110.31029230813154,iOS,2,0,0,0,23.396987670239554
38,Male,US,6,36.301456290224436,iOS,2,1,1,0,17.40827329845516
39,Female,US,5,87.99180829009164,Android,2,1,1,1,33.62861432430026
24,Male,EU,2,37.21050086743041,iOS,3,0,0,1,32.510375367348935
34,Female,EU,2,25.664237478112398,Android,1,0,0,0,11.198157567005406
19,Female,Asia,2,78.7579444922052,Android,2,0,0,1,23.799289022897423
29,Male,EU,3,56.54051166743673,iOS,1,1,0,1,28.60188895888838
59,Female,US,4,45.04799726240561,Android,3,0,0,0,10.781492199281761
35,Female,Asia,0,22.73823154491629,iOS,2,0,0,1,17.03709665483854
28,Female,US,4,65.54789745577293,Android,1,0,1,1,30.09746096441823
33,Female,US,5,70.89996643911985,iOS,2,0,1,1,15.068304742486283
35,Male,EU,2,59.39355078543065,Android,1,0,0,1,19.839051982986124
52,Male,Asia,3,24.114495475503357,Android,2,0,0,0,13.874761277745858
43,Female,EU,2,8.778687736671625,iOS,2,0,0,0,14.790241454805578
33,Female,US,1,40.41756773591354,Android,2,0,1,0,26.784297724847672
23,Male,US,2,21.236367067304602,iOS,2,0,0,0,4.436062549438335
60,Male,US,3,257.2902820266367,iOS,1,1,1,1,53.28296226829394
59,Female,US,3,31.102294114476237,iOS,1,0,0,0,16.045905299860888
29,Male,US,4,86.58005456927346,iOS,3,1,1,0,25.98932406017783
30,Male,EU,4,7.301408566052828,iOS,1,1,0,1,37.43640100868557
21,Male,Asia,6,75.68428482292126,Android,2,1,1,1,30.639801780877605
56,Male,US,1,79.62570955269241,Android,1,0,1,0,18.97668220043777
19,Female,US,5,64.48277373179594,Android,3,1,1,1,39.928838224562575
43,Male,Asia,5,86.56275739432333,Android,2,0,1,1,27.75360287261886
44,Female,EU,3,46.18752757252106,iOS,2,0,0,0,10.489565914139112
44,Female,Asia,6,44.93981321463187,Android,2,1,1,1,21.879917482823686
32,Male,US,7,65.78237373155832,Android,1,0,0,0,21.58774647425208
25,Female,US,4,48.154968241156034,iOS,2,0,0,0,15.112222608546949
24,Female,EU,3,36.87726510193767,Android,3,1,0,0,17.753736373399295
57,Male,EU,5,16.283992494990905,Android,1,0,1,0,12.86139145555427
29,Male,EU,3,81.87901174376378,iOS,1,1,1,1,39.97040981090239
30,Male,EU,6,90.27894327554543,iOS,2,1,1,1,37.75065919528725
60,Female,US,1,26.316375685163592,Android,2,1,0,1,27.036637584866423
34,Female,EU,1,70.38899182036646,Android,1,0,1,1,26.21917904167223
34,Female,EU,2,40.35813816720855,Android,3,1,1,1,31.448033123998524
53,Female,EU,3,52.47401525606163,Android,2,0,0,1,19.432001985662325
38,Male,EU,4,28.02036315939694,Android,2,0,1,0,13.511829912686999
25,Female,EU,3,29.145380616710195,Android,2,0,0,0,17.043009985030892
22,Male,US,4,118.34312928115762,Android,2,0,1,0,27.122319341608993
43,Male,US,2,17.749056132063597,Android,1,1,1,0,18.938082302904355
33,Male,EU,0,120.63161709739425,Android,2,1,1,1,45.6519071322356
53,Male,US,2,64.1138968826969,Android,1,0,1,1,28.575915447701338
45,Female,EU,3,27.601556479609382,Android,2,0,1,1,13.612788902534042
46,Male,Asia,2,114.43287248127875,Android,3,1,0,0,29.32429907963054
29,Female,US,3,5.678525725897854,Android,3,0,1,1,15.956762392760899
54,Male,US,3,66.17371546628533,iOS,1,0,1,1,31.68563427199889
47,Male,Asia,4,33.24788166774873,iOS,2,0,0,0,15.048918777105202
40,Male,US,0,13.521244386858374,Android,3,0,1,1,36.18104384460304
33,Female,US,3,41.66064550427983,iOS,1,0,0,0,12.593045021087159
31,Male,US,4,78.37057789416339,Android,1,1,0,1,33.85753648836687
27,Male,EU,3,15.726768522321711,iOS,1,0,0,0,12.696485842068572
24,Male,US,4,130.3281169946916,iOS,1,1,1,1,32.942099867894406
54,Male,EU,4,127.45584563893728,Android,2,1,0,0,22.371646420372002
46,Female,EU,1,185.40073969238668,Android,3,1,1,1,36.60598207374803
20,Female,US,2,23.00590086904201,Android,2,0,1,0,11.53283882271197
32,Male,US,2,89.71084322427816,iOS,1,1,0,1,32.232827469003695
53,Male,EU,2,25.326964523493697,iOS,2,0,0,0,11.059369786973532
36,Female,EU,4,42.11329890315739,Android,3,0,1,1,22.544871457283
30,Female,US,1,145.62607088392946,iOS,2,1,0,0,27.889018736342077
59,Female,US,4,27.921616319751053,Android,1,0,1,1,19.405542668918265
38,Male,EU,0,100.77167370361309,iOS,3,1,0,1,24.20954430140979
54,Female,Asia,5,11.574650381805286,iOS,2,0,0,0,18.119868434274032
44,Male,US,4,101.3165631905089,iOS,2,1,0,1,42.077800430475655
46,Female,EU,3,99.13766255539673,iOS,2,0,1,0,24.527055540132483
37,Female,US,0,11.795051567454546,iOS,2,0,1,0,9.312249449410348
42,Male,US,2,33.778424150759356,Android,2,0,1,0,9.576055386959606
23,Female,US,0,110.19106291190684,iOS,2,0,1,0,17.273697978762286
53,Male,EU,2,43.27816194233476,Android,2,1,0,0,21.815918523428156
19,Female,EU,4,6.08687401309456,Android,1,0,1,1,26.32589340889016
39,Male,Asia,2,43.4305619050563,Android,2,1,1,1,30.32121472842067
49,Female,EU,3,124.33659359427057,Android,3,0,1,0,19.869815646028048
33,Female,Asia,1,22.386761196091022,Android,1,0,0,0,14.991946217157613
35,Male,US,2,22.672183441347073,iOS,3,0,1,0,13.238811509532868
22,Male,US,2,106.53624083562231,Android,1,1,0,1,39.21419684565424
53,Male,Asia,2,38.299246839054064,iOS,1,0,0,1,28.30364058896939
47,Male,EU,1,111.91565517004271,Android,1,1,1,1,28.021231493410895
36,Female,Asia,2,142.0900889850249,iOS,3,1,1,1,34.7679712557356
40,Female,US,4,17.662308677653225,Android,2,0,0,0,19.275836661975042
51,Female,US,4,41.82816593632742,iOS,2,0,0,1,26.95685444937056
30,Female,EU,4,65.6805958884177,Android,1,1,1,1,24.49000436416893
60,Female,US,5,34.54283898045014,Android,2,0,1,1,20.45217116561954
46,Female,EU,2,86.7289935647175,Android,2,1,1,1,30.732524135522233
53,Male,EU,1,51.18264085090533,Android,2,0,0,0,22.059924595967964
39,Female,US,4,13.986144824610642,Android,1,0,1,1,15.985907831705733
53,Female,US,2,15.862916344629937,Android,1,0,0,0,13.098223978383094
26,Male,US,3,8.19487134683866,Android,2,1,1,1,34.068055483428374
56,Female,US,0,44.49143734520633,Android,2,0,1,1,22.64330787828916
36,Female,EU,2,8.97835203414114,iOS,2,0,0,1,17.461249079617254
55,Female,US,3,55.78318243389818,Android,1,1,0,1,40.771410451838015
23,Male,US,1,18.841267384960965,Android,2,0,1,1,19.559881185892714
32,Male,Asia,0,87.11270658934272,Android,2,0,1,1,26.396125042625812
37,Female,EU,3,34.53106666709766,Android,3,1,1,0,16.8040893951022
26,Male,US,6,58.07670535902411,Android,2,1,1,1,29.219311584120213
49,Female,EU,3,33.498964178461975,Android,2,0,1,0,15.756383292357729
21,Female,Asia,5,32.72659983921053,Android,3,0,0,0,14.70145516071731
35,Female,US,4,60.811067438309294,Android,2,0,0,1,26.434136229345402
22,Male,EU,2,5.499995087272872,iOS,1,0,1,0,4.132175810868235
37,Female,EU,5,61.443067152905044,Android,1,0,0,0,20.948442616232942
40,Female,US,1,141.40181987894846,iOS,3,1,1,0,22.937547360144624
28,Female,EU,1,120.17388692460445,iOS,2,1,1,1,40.2546634319843
54,Female,Asia,5,47.23574458483421,iOS,1,0,0,1,33.98608488240873
39,Female,Asia,3,73.96921987583777,iOS,2,1,1,1,32.032107111765654
21,Male,US,2,96.79692823941784,iOS,3,0,0,0,15.85689519497396
46,Female,US,1,46.64116301730442,iOS,1,1,1,1,26.631243917656274
51,Male,Asia,5,37.479461020536945,Android,2,0,0,1,24.761566533459543
30,Female,EU,4,60.46876596146278,iOS,1,0,1,1,21.124227068912596
59,Male,US,3,25.15389513646874,iOS,2,0,0,1,22.960461281385243
26,Female,EU,0,66.60508849241444,Android,2,0,1,1,31.036048096257232
59,Female,US,1,35.12818386687556,Android,2,0,1,0,8.69474409058162
48,Male,US,2,124.5318852755276,Android,3,1,0,1,38.01836115518696
24,Male,Asia,9,24.465103828156007,Android,2,1,1,1,23.86602648254574
21,Female,US,1,52.10017987912483,Android,3,0,0,0,17.877856904610773
36,Male,US,2,116.8185018618198,Android,2,0,0,0,25.060895570206345
59,Male,US,3,3.5113207898932766,Android,1,0,1,1,25.75018712217935
47,Female,EU,4,33.34623443360171,Android,1,0,0,1,26.68169074518495
48,Female,US,1,158.76105007463045,Android,1,1,0,1,45.37962337282368
52,Female,EU,2,244.03047862454562,iOS,2,1,1,0,34.76474742353322
38,Female,EU,3,58.22594738589886,iOS,1,1,0,1,22.21007716273274
48,Female,Asia,3,64.62212277202987,Android,2,1,1,1,30.85757645716514
36,Male,US,6,13.488296675399173,Android,2,1,0,0,19.42690941174055
48,Female,Asia,5,114.75825620916336,iOS,1,1,1,0,29.923698804033553
49,Male,US,3,114.41945507202517,Android,2,1,1,1,26.524042055407005
19,Female,EU,1,12.366274250449518,iOS,1,0,0,1,16.407941884078916
27,Female,EU,2,68.63086013522171,Android,2,0,1,0,6.20827718164734
19,Male,US,2,43.91980466186615,Android,2,0,1,1,17.481264089996753
19,Female,EU,2,112.6544242207164,Android,2,1,1,1,40.116167211154725
41,Male,US,2,87.15506169157035,Android,2,1,1,1,37.797413484039026
34,Male,US,6,33.43034652237408,Android,2,0,1,1,22.18604851144349
49,Male,US,4,22.47451623448992,Android,2,0,1,1,22.83817166019798
33,Female,EU,3,36.9309324227515,Android,2,0,1,1,26.874879968915764
33,Female,US,2,76.9926367794965,Android,3,1,0,0,23.495866875684094
56,Female,US,1,82.38481433158684,iOS,3,0,0,1,23.392071030103097
48,Female,US,1,5.808100418733464,iOS,1,0,1,1,20.924242764324415
60,Female,EU,4,23.756324533525685,Android,3,0,1,0,14.6266816488412
41,Female,EU,5,2.220101690046782,iOS,3,0,0,0,14.444391457198751
18,Male,US,4,155.262703559009,Android,2,1,0,0,31.086794279380236
28,Female,US,1,84.65525798383965,Android,2,1,1,1,25.60785040759546
38,Female,EU,4,11.58145860538593,Android,2,1,0,0,15.613381471250372
21,Female,EU,2,44.974690985543,Android,3,0,1,1,14.700094362224025
24,Female,EU,4,30.285487635583955,iOS,1,0,1,0,9.336573197925059
43,Male,Asia,1,89.00696096262334,Android,2,0,0,0,23.300877915714764
29,Male,US,2,50.329429723547186,iOS,1,0,0,1,29.300342152113508
48,Male,Asia,4,20.990875764447246,Android,2,0,1,1,23.207116333818085
34,Male,US,1,47.813964382744395,Android,1,0,1,1,22.48222535040159
50,Male,Asia,3,35.77851998988805,iOS,3,0,0,1,20.72101072809526
28,Female,US,3,87.00797429893704,Android,1,0,1,0,18.79670001301332
45,Male,EU,7,113.90617607784083,iOS,2,1,1,1,40.08056083029566
49,Male,US,4,44.24416161564372,Android,2,0,0,0,10.403093525599735
18,Female,US,3,17.283364785394404,iOS,3,0,1,0,11.017204818903359
45,Female,Asia,1,33.195659636429134,iOS,2,1,0,1,24.325732842830533
59,Male,EU,3,94.93435152403426,iOS,3,0,0,0,23.564076682684554
24,Female,Asia,2,48.50108851634371,iOS,2,0,1,1,19.10316235009515
19,Female,EU,3,104.04783253090052,iOS,2,1,1,1,33.83864717028636
59,Male,EU,3,17.896284107190937,iOS,3,0,0,0,16.597586149834285
41,Female,US,2,53.52760468646585,iOS,1,0,0,0,13.05452304067515
21,Male,Asia,5,27.947283754458077,iOS,2,0,0,0,9.231866297895321
36,Male,EU,3,29.79532551884322,iOS,2,0,0,0,0.5957313757350686
43,Female,EU,0,62.36503387679174,iOS,1,0,0,1,28.772468940721463
28,Male,EU,2,41.457411050842,iOS,3,0,0,1,23.345607831371407
57,Male,EU,2,50.962434458233,iOS,2,0,0,0,14.93302775603673
60,Female,Asia,1,104.97856963847772,Android,2,1,0,0,28.10018449536116
28,Female,US,3,27.417962453258,iOS,3,0,1,0,10.346621001026563
20,Female,US,7,20.336545159135586,Android,3,0,0,0,16.23139595985457
29,Female,US,1,20.054319502815165,Android,2,0,1,0,18.05229294581399
20,Male,EU,6,59.526466235554636,Android,1,1,0,0,23.983574245572584
59,Female,US,6,21.45324409639515,Android,2,0,1,0,9.002056645791146
44,Female,US,3,73.59076762561574,iOS,2,1,0,0,28.860694879698407
19,Male,US,2,36.03457815146512,Android,1,0,0,0,10.005518930155151
33,Male,EU,1,20.6727660955547,Android,1,0,0,0,10.58932480747727
19,Male,EU,5,31.983553587708563,iOS,1,1,0,1,32.89101952847085
47,Male,US,3,11.398653642046712,Android,3,0,1,0,19.98958185359505
37,Female,Asia,1,93.92106349192348,Android,1,0,1,0,16.576368144027217
55,Female,Asia,3,58.53835503541566,Android,1,0,1,0,25.053214158086146
45,Male,US,3,71.4473886717937,Android,2,1,0,0,17.315443137798344
42,Male,EU,6,111.31793890437116,Android,2,0,0,1,41.41725382327661
49,Male,EU,3,83.85326537185439,iOS,1,1,0,1,24.939126138080873
27,Male,US,3,92.13572089650212,Android,1,1,1,1,34.448179626142846
59,Female,US,1,137.3668328266599,Android,2,0,1,1,25.11951315599213
57,Male,EU,1,84.17197910961832,Android,3,0,1,1,25.247196275267967
50,Female,EU,2,13.071852544857892,Android,2,0,0,0,4.984199004143182
30,Male,US,6,80.36838666564607,Android,1,1,0,1,40.01545143150077
58,Female,Asia,5,75.26492582146444,Android,3,1,1,0,22.94165754464855
59,Female,EU,1,28.888447186204477,iOS,2,0,0,1,12.55388872408933
54,Female,EU,2,22.973141123255317,Android,1,0,0,0,22.091358997608587
33,Female,US,2,41.19594651098454,iOS,2,1,0,0,21.820765171486453
39,Male,EU,2,62.95657743598515,Android,3,0,0,1,28.640288232581298
37,Female,US,3,63.397669980502215,iOS,2,0,0,0,26.9342143925428
60,Male,EU,2,96.51260525862072,Android,2,0,0,0,16.123745088101025
44,Female,EU,1,58.71327920066273,Android,1,0,0,1,30.902396198202688
58,Female,EU,5,59.30423164199895,Android,3,0,1,1,21.425972742139706
33,Male,US,2,109.48781839693466,Android,1,0,0,0,23.60406910264554
51,Male,EU,3,95.845976815059,iOS,2,1,1,1,26.204319874380438
49,Female,Asia,0,77.4006615496912,Android,1,1,0,0,32.47703165081217
43,Female,EU,3,61.63122311519922,Android,2,0,1,0,16.777458579658038
42,Male,US,5,49.6225562186489,iOS,3,0,0,0,13.952120225411264
19,Female,EU,2,30.707656537215716,Android,2,0,0,0,25.91188854941571
29,Male,US,5,21.257146402782805,Android,2,0,1,0,19.274660659230744
57,Male,Asia,7,55.66811437525341,Android,2,0,0,0,13.38176825085986
26,Male,EU,2,13.920989620337988,iOS,2,0,0,0,9.327407747261278
29,Female,US,6,7.2968746873234105,Android,3,0,1,1,19.952357302248274
43,Female,US,4,63.35094350461564,iOS,1,1,1,1,46.575026151540115
26,Male,US,4,34.927299350290006,Android,2,0,1,0,10.044771814106493
27,Male,Asia,1,19.44817727305945,Android,2,0,1,1,22.53011074037123
49,Male,US,4,104.12835268143652,iOS,2,1,1,1,37.56359262330282
51,Male,EU,2,55.63086413313022,Android,2,0,0,0,20.15573304289516
37,Female,Asia,8,131.72204351394532,Android,1,1,0,1,36.75194330633753
56,Male,US,3,63.15287682268138,iOS,2,1,0,1,31.3518349706084
19,Female,EU,5,13.629322755021736,iOS,1,0,0,0,5.687937095330655
18,Male,EU,1,11.649202830813241,Android,1,0,0,0,9.129926685580152
53,Female,EU,5,33.143775169617825,Android,3,1,0,1,42.647769155549895
41,Female,US,3,23.859392527468533,Android,2,0,0,0,9.560051802344148
44,Female,US,6,59.01342877827339,iOS,2,1,1,1,32.540237289689045
19,Female,EU,2,82.31440957909128,Android,2,0,0,0,19.871584710986664
48,Female,Asia,2,70.26201959124525,Android,2,1,1,1,37.862735827634204
31,Male,US,5,68.34145978222914,iOS,2,0,1,1,29.225872684818246
19,Male,US,4,139.4241085735171,Android,2,1,1,1,44.38910478789494
46,Female,US,2,6.354489459299032,iOS,2,0,0,0,10.84540062626618
32,Male,Asia,2,126.62580483713558,iOS,3,1,1,1,37.939154162323774
29,Male,US,0,52.602300907913836,Android,2,1,1,1,30.77306840187248
54,Male,Asia,2,61.48404369905962,Android,1,0,1,1,21.955301473378864
45,Male,US,3,54.67865640186592,Android,1,0,0,0,18.744764851658378
37,Male,Asia,3,58.59844518408945,Android,3,0,0,0,14.04697518234328
56,Male,EU,3,144.7872144651728,Android,3,0,1,0,31.837875425003045
41,Male,EU,1,115.01769082310715,iOS,1,1,0,0,19.67044393921536
38,Female,US,3,141.43879253202357,Android,3,1,0,1,29.79424040716711
27,Male,EU,4,84.88627953564598,iOS,3,1,0,1,30.937540589628906
31,Male,US,2,18.02644493650701,iOS,2,0,0,1,21.62102071456986
54,Male,US,4,50.07853565989371,iOS,2,0,1,0,21.179246881245927
35,Female,US,3,79.30732117721713,Android,1,0,0,0,13.329016517915521
41,Female,Asia,6,42.98690332821017,Android,1,0,1,1,26.421234764778646
31,Male,EU,3,233.65534663387655,iOS,1,1,0,0,25.13489883392166
51,Female,EU,4,77.79351556156394,Android,2,1,1,1,33.436461799954344
29,Female,EU,3,35.7051277430754,Android,2,1,1,0,19.878667434987033
39,Male,US,1,90.15452962450307,iOS,3,1,1,1,34.38672989525817
23,Female,Asia,2,25.00515762301145,Android,2,1,1,1,32.607744915141126
53,Male,EU,2,63.571877852121766,Android,2,0,0,0,31.088112946235704
53,Female,EU,3,75.53210147512517,Android,1,0,0,1,24.49058066070565
39,Male,EU,5,141.1217515293987,iOS,3,1,0,0,11.734800598427046
31,Female,Asia,2,135.78250767054328,iOS,3,0,1,0,23.18793449380072
33,Male,Asia,4,80.06856986121946,Android,1,0,0,1,25.982876977203027
53,Male,EU,4,12.602611158377487,Android,2,1,1,0,19.773641030475932
42,Female,US,3,45.6191438301783,iOS,2,0,0,0,21.661933748996045
49,Male,EU,3,42.530214439143734,Android,2,0,0,0,13.113960884797738
50,Male,EU,6,30.546245379929204,iOS,2,1,0,1,21.990120595115254
53,Female,US,4,31.985705367255246,Android,2,0,0,0,19.58286449405841
37,Male,US,2,92.78926614884348,Android,2,0,1,1,32.84608318957418
35,Male,EU,3,112.53211865252094,Android,1,0,1,1,39.14393524361989
55,Female,EU,0,69.13183113352204,iOS,1,0,1,0,20.407393047224023
20,Male,EU,4,55.331824658651335,Android,2,0,1,0,13.07474933109935
40,Female,US,4,162.8117217841588,Android,2,1,1,1,44.34577223716043
49,Male,EU,1,63.86042783567025,Android,3,1,0,0,19.61863468029018
33,Female,EU,1,15.874350006234746,Android,3,1,1,0,19.241841477118268
22,Female,US,6,41.97672579787748,Android,1,0,0,0,12.166633399335684
21,Male,US,2,59.92947078322839,Android,2,0,1,1,18.591010725417338
38,Female,Asia,1,14.848269021095296,Android,3,0,1,0,14.602079820184759
57,Male,EU,2,59.95183240491635,iOS,2,0,0,0,11.389041808593849
31,Male,US,3,14.712974338725068,Android,2,0,1,0,12.17137959575395
56,Female,Asia,1,61.90247725966712,Android,1,0,0,1,27.899830945454113
48,Male,US,3,43.5888240022309,Android,2,0,1,1,27.553715210607578
31,Male,Asia,3,84.93805404018566,iOS,1,0,0,0,16.894663236018786
23,Female,US,2,44.295852738134045,iOS,3,0,0,1,31.968048517704297
29,Male,US,2,82.09170739946396,Android,1,0,1,0,9.69767020220188
33,Male,EU,3,45.83299001967124,Android,1,0,1,0,18.686220048881836
34,Female,US,6,18.74324509006388,iOS,2,0,0,0,23.245369041180282
40,Male,EU,3,79.49411563391776,Android,2,1,1,1,40.00801595012976
31,Male,EU,4,52.80663364792123,iOS,2,0,0,1,23.360338601059553
24,Female,Asia,3,4.80319524178105,Android,1,0,1,0,18.143164555929097
49,Male,EU,0,22.910103891173026,iOS,1,0,1,1,17.34106852223003
32,Male,EU,2,117.92926549395764,Android,2,1,1,0,23.559424653209582
34,Female,US,4,192.46094862932293,Android,1,1,1,1,49.83659017713173
58,Male,US,1,35.852385104191896,Android,2,1,0,0,14.746006641315745
51,Male,EU,4,52.09091847806948,Android,2,0,1,1,19.616224194518217
22,Female,US,2,55.38861737554037,Android,2,1,0,1,27.12859857546143
44,Female,EU,4,40.92804704864326,iOS,3,0,0,0,16.743007778084728
40,Male,EU,2,13.900635315259361,Android,2,0,0,1,21.512055230023176
57,Male,US,5,23.523121798953166,Android,2,0,1,0,16.911136464071884
31,Female,EU,2,15.168219418807539,Android,1,0,0,0,4.7823993128057145
32,Male,US,5,20.050659937163005,Android,1,0,0,0,4.043927519335117
60,Male,EU,5,17.380024120005494,iOS,1,0,0,0,11.016634161789124
50,Male,EU,1,48.00152753009152,Android,2,0,0,0,21.290794111547402
48,Female,EU,2,18.50866969571655,iOS,3,0,1,1,21.698895974785845
52,Male,US,2,98.22424099871368,Android,2,1,0,1,36.37335768989765
34,Male,EU,2,43.258087036662836,Android,2,0,1,0,17.468853857813674
45,Female,US,5,26.285843400043948,Android,2,0,1,1,22.969667597737665
36,Female,EU,2,27.019397768114995,Android,3,0,1,0,18.07760998046363
40,Female,EU,3,12.447674457213433,Android,2,0,0,0,16.994497586291395
49,Male,EU,4,25.48546567314262,iOS,2,0,1,1,20.84678486300311
57,Male,Asia,4,114.92227951446898,Android,1,1,1,0,32.2395819151971
30,Female,EU,3,117.89896084598395,Android,1,0,1,1,32.92432849014231
37,Male,US,2,13.679016376986077,Android,1,1,1,1,21.47859224208068
52,Male,US,6,52.77137679462848,iOS,2,0,1,0,23.222936629634688
22,Male,Asia,2,77.39344004925286,Android,1,0,1,1,33.243531769960185
26,Male,US,2,63.03981639131811,Android,2,1,1,1,26.540174642818826
46,Female,EU,2,51.42640994003468,Android,2,0,0,0,16.922909938175113
23,Female,EU,1,15.67702024946169,Android,2,0,0,0,9.513721774324065
42,Male,EU,1,86.25211644116655,Android,1,1,1,0,34.328057670241485
48,Female,EU,4,38.685353514533205,iOS,3,1,0,0,17.59436150754286
39,Male,EU,1,50.886153299255746,Android,2,0,1,0,18.040814620242273
19,Male,EU,1,101.3478736734968,Android,2,0,0,0,12.645970342860304
22,Female,Asia,2,47.47545827520745,iOS,1,1,0,0,26.652132800884104
44,Female,EU,4,130.85658356218454,Android,1,1,0,1,40.634117494011136
42,Male,EU,5,19.43072021615786,Android,2,0,0,0,17.634548795556988
25,Male,EU,4,133.08153565625912,Android,1,1,1,1,38.53647855301077
18,Male,EU,0,29.476460578565202,iOS,3,0,0,0,12.818837162658697
37,Male,Asia,2,54.83552263750157,iOS,2,1,1,1,16.499772074860317
40,Female,US,3,153.15997097330765,iOS,1,1,0,0,36.57965301645907
49,Female,US,3,36.89693256818907,Android,2,0,0,0,15.184911919841738
28,Male,Asia,4,28.692883540697338,Android,3,0,0,0,10.753324874784855
56,Male,EU,1,35.82969157778288,iOS,3,0,0,0,14.615570819355947
41,Female,US,4,36.913514385652626,iOS,2,0,0,0,10.488348004573004
28,Male,EU,2,75.38134353364977,iOS,2,1,1,1,41.15094348616299
46,Female,Asia,3,59.57325025059824,Android,2,0,0,0,18.124955672284916
43,Male,Asia,3,179.31617217764463,Android,3,1,0,0,32.2405759143847
33,Female,EU,2,15.230515861253515,Android,2,1,0,1,27.786832040787466
